1着点,2着点,3着点,5着内点,10着内点,穴補正,レース数,3着内,複勝率
25,28,15,18,7,4,129,41,31.78
25,28,20,14,7,4,129,41,31.78
25,28,24,10,7,4,129,41,31.78
25,32,10,18,10,3,129,41,31.78
25,32,15,5,7,4,129,41,31.78
25,32,15,10,7,4,129,41,31.78
25,32,20,5,10,4,129,41,31.78
25,32,20,10,10,4,129,41,31.78
25,32,20,18,10,4,129,41,31.78
25,32,24,10,10,4,129,41,31.78
25,32,24,14,10,4,129,41,31.78
25,32,24,18,10,4,129,41,31.78
30,15,10,14,3,2,129,41,31.78
30,15,10,18,10,1,129,41,31.78
30,15,15,10,7,2,129,41,31.78
30,15,20,10,0,4,129,41,31.78
30,15,20,10,10,2,129,41,31.78
30,15,20,14,0,4,129,41,31.78
30,15,20,14,10,2,129,41,31.78
30,15,20,18,7,3,129,41,31.78
30,15,24,10,10,2,129,41,31.78
30,20,10,5,7,2,129,41,31.78
30,20,10,10,0,3,129,41,31.78
30,20,10,14,3,3,129,41,31.78
30,20,15,14,3,3,129,41,31.78
30,20,20,10,7,3,129,41,31.78
30,20,20,14,3,4,129,41,31.78
30,20,24,14,3,4,129,41,31.78
30,24,10,5,7,3,129,41,31.78
30,24,10,14,0,4,129,41,31.78
30,24,10,14,3,4,129,41,31.78
30,24,10,14,7,3,129,41,31.78
30,24,15,14,10,3,129,41,31.78
30,24,15,18,0,4,129,41,31.78
30,24,15,18,7,3,129,41,31.78
30,24,20,10,10,3,129,41,31.78
30,24,20,18,3,4,129,41,31.78
30,24,24,10,7,4,129,41,31.78
30,24,24,14,7,4,129,41,31.78
30,24,24,18,7,4,129,41,31.78
30,28,10,14,7,4,129,41,31.78
30,28,10,18,3,4,129,41,31.78
30,28,15,10,7,4,129,41,31.78
30,28,15,18,7,4,129,41,31.78
30,28,20,5,7,4,129,41,31.78
30,28,24,5,7,4,129,41,31.78
30,28,24,10,7,4,129,41,31.78
30,28,24,14,10,4,129,41,31.78
30,32,20,5,10,4,129,41,31.78
30,32,20,10,10,4,129,41,31.78
30,32,20,14,10,4,129,41,31.78
30,32,24,10,10,4,129,41,31.78
35,15,10,10,3,2,129,41,31.78
35,15,10,10,10,1,129,41,31.78
35,15,10,14,0,2,129,41,31.78
35,15,10,18,3,2,129,41,31.78
35,15,15,14,3,3,129,41,31.78
35,15,20,5,7,2,129,41,31.78
35,15,20,10,0,4,129,41,31.78
35,15,20,10,7,2,129,41,31.78
35,15,20,18,10,2,129,41,31.78
35,15,24,5,0,4,129,41,31.78
35,15,24,10,7,2,129,41,31.78
35,15,24,14,3,4,129,41,31.78
35,20,10,10,3,3,129,41,31.78
35,20,10,14,0,3,129,41,31.78
35,20,15,5,0,4,129,41,31.78
35,20,15,10,3,3,129,41,31.78
35,20,15,10,10,2,129,41,31.78
35,20,24,18,10,3,129,41,31.78
35,24,10,5,0,4,129,41,31.78
35,24,10,5,7,3,129,41,31.78
35,24,10,10,0,4,129,41,31.78
35,24,10,10,7,3,129,41,31.78
35,24,10,14,0,4,129,41,31.78
35,24,10,14,3,4,129,41,31.78
35,24,10,18,7,3,129,41,31.78
35,24,15,14,0,4,129,41,31.78
35,24,24,14,7,4,129,41,31.78
35,28,10,10,3,4,129,41,31.78
35,28,10,10,10,3,129,41,31.78
35,28,10,14,10,3,129,41,31.78
35,28,10,18,3,4,129,41,31.78
35,28,15,18,7,4,129,41,31.78
35,28,20,5,7,4,129,41,31.78
35,28,24,14,10,4,129,41,31.78
35,28,24,18,10,4,129,41,31.78
35,32,24,5,10,4,129,41,31.78
40,15,10,5,0,2,129,41,31.78
40,15,10,10,10,1,129,41,31.78
40,15,15,5,0,3,129,41,31.78
40,15,15,10,0,3,129,41,31.78
40,15,15,10,3,2,129,41,31.78
40,15,15,14,3,2,129,41,31.78
40,15,15,14,3,3,129,41,31.78
40,15,15,14,7,1,129,41,31.78
40,15,15,14,10,1,129,41,31.78
40,15,20,5,3,3,129,41,31.78
40,15,20,14,7,2,129,41,31.78
40,15,24,5,3,3,129,41,31.78
40,15,24,5,7,2,129,41,31.78
40,20,10,5,3,3,129,41,31.78
40,20,10,5,10,2,129,41,31.78
40,20,10,14,0,3,129,41,31.78
40,20,15,10,3,3,129,41,31.78
40,20,15,14,0,4,129,41,31.78
40,20,15,14,7,2,129,41,31.78
40,20,15,14,10,2,129,41,31.78
40,20,15,18,3,2,129,41,31.78
40,20,20,14,3,4,129,41,31.78
40,20,24,10,10,3,129,41,31.78
40,24,10,5,3,3,129,41,31.78
40,24,10,10,0,4,129,41,31.78
40,24,10,14,0,4,129,41,31.78
40,24,15,10,0,4,129,41,31.78
40,24,20,5,3,4,129,41,31.78
40,24,24,18,7,4,129,41,31.78
40,28,10,5,10,3,129,41,31.78
40,28,10,10,3,4,129,41,31.78
40,28,10,10,7,3,129,41,31.78
40,28,10,10,10,3,129,41,31.78
40,28,10,18,10,3,129,41,31.78
40,28,15,10,3,4,129,41,31.78
40,28,15,14,3,4,129,41,31.78
40,28,15,14,7,4,129,41,31.78
40,28,15,14,10,3,129,41,31.78
40,28,20,5,7,4,129,41,31.78
40,28,24,5,7,4,129,41,31.78
40,28,24,18,10,4,129,41,31.78
40,32,10,14,7,4,129,41,31.78
40,32,10,18,7,4,129,41,31.78
40,32,15,14,10,4,129,41,31.78
40,32,15,18,7,4,129,41,31.78
40,32,20,5,10,4,129,41,31.78
20,15,10,10,10,1,129,40,31.01
20,15,10,14,10,1,129,40,31.01
20,15,10,18,3,2,129,40,31.01
20,15,15,10,10,2,129,40,31.01
20,15,20,5,0,4,129,40,31.01
20,15,20,5,7,2,129,40,31.01
20,15,20,14,0,4,129,40,31.01
20,15,24,10,3,3,129,40,31.01
20,15,24,14,10,2,129,40,31.01
20,20,15,5,0,4,129,40,31.01
20,20,15,14,7,3,129,40,31.01
20,20,20,10,7,3,129,40,31.01
20,20,20,18,3,4,129,40,31.01
20,20,24,10,3,4,129,40,31.01
20,20,24,14,3,4,129,40,31.01
20,20,24,18,10,3,129,40,31.01
20,24,10,5,7,3,129,40,31.01
20,24,10,14,0,4,129,40,31.01
20,24,10,18,0,4,129,40,31.01
20,24,10,18,7,3,129,40,31.01
20,24,15,5,0,4,129,40,31.01
20,24,15,10,0,4,129,40,31.01
20,24,15,18,0,4,129,40,31.01
20,24,15,18,10,3,129,40,31.01
20,28,10,18,10,3,129,40,31.01
20,28,15,5,10,3,129,40,31.01
20,28,15,10,10,3,129,40,31.01
20,28,15,18,7,4,129,40,31.01
20,28,20,10,7,4,129,40,31.01
20,28,20,14,7,4,129,40,31.01
20,28,20,18,7,4,129,40,31.01
20,32,10,5,10,4,129,40,31.01
20,32,15,5,10,4,129,40,31.01
20,32,20,18,10,4,129,40,31.01
25,15,10,14,3,2,129,40,31.01
25,15,10,18,3,2,129,40,31.01
25,15,15,14,3,3,129,40,31.01
25,15,15,18,3,3,129,40,31.01
25,15,20,5,0,4,129,40,31.01
25,15,20,5,3,3,129,40,31.01
25,15,20,5,7,3,129,40,31.01
25,15,20,10,7,3,129,40,31.01
25,15,20,14,3,4,129,40,31.01
25,15,20,14,10,2,129,40,31.01
25,15,20,18,7,3,129,40,31.01
25,15,24,5,3,4,129,40,31.01
25,20,10,14,3,3,129,40,31.01
25,20,15,14,0,4,129,40,31.01
25,20,15,14,7,3,129,40,31.01
25,20,20,10,3,4,129,40,31.01
25,20,20,14,3,4,129,40,31.01
25,20,20,14,10,3,129,40,31.01
25,20,20,18,10,3,129,40,31.01
25,20,24,5,7,4,129,40,31.01
25,20,24,18,7,4,129,40,31.01
25,24,10,14,3,4,129,40,31.01
25,24,20,10,10,3,129,40,31.01
25,24,20,18,3,4,129,40,31.01
25,28,10,14,10,3,129,40,31.01
25,28,10,18,3,4,129,40,31.01
25,28,20,5,7,4,129,40,31.01
25,32,10,10,7,4,129,40,31.01
25,32,10,18,10,4,129,40,31.01
25,32,15,5,10,4,129,40,31.01
25,32,20,14,10,4,129,40,31.01
30,15,10,10,0,3,129,40,31.01
30,15,10,18,3,3,129,40,31.01
30,15,15,18,3,3,129,40,31.01
30,15,15,18,7,2,129,40,31.01
30,15,20,5,0,4,129,40,31.01
30,15,20,14,3,4,129,40,31.01
30,15,20,14,7,3,129,40,31.01
30,15,24,5,0,4,129,40,31.01
30,15,24,5,7,2,129,40,31.01
30,15,24,5,10,2,129,40,31.01
30,15,24,14,3,4,129,40,31.01
30,15,24,18,3,4,129,40,31.01
30,20,10,5,0,3,129,40,31.01
30,20,10,5,3,3,129,40,31.01
30,20,15,5,0,4,129,40,31.01
30,20,15,14,7,3,129,40,31.01
30,20,20,5,3,4,129,40,31.01
30,20,20,18,10,3,129,40,31.01
30,24,15,18,10,3,129,40,31.01
30,24,20,10,7,4,129,40,31.01
30,24,24,5,10,3,129,40,31.01
30,28,20,10,10,4,129,40,31.01
30,28,20,14,10,4,129,40,31.01
30,28,24,18,10,4,129,40,31.01
30,32,15,5,10,4,129,40,31.01
35,15,15,10,0,4,129,40,31.01
35,15,15,18,0,4,129,40,31.01
35,15,15,18,3,3,129,40,31.01
35,15,20,5,0,4,129,40,31.01
35,15,20,10,7,3,129,40,31.01
35,15,24,5,3,3,129,40,31.01
35,15,24,5,3,4,129,40,31.01
35,15,24,5,7,2,129,40,31.01
35,15,24,10,7,3,129,40,31.01
35,15,24,14,7,3,129,40,31.01
35,15,24,14,10,2,129,40,31.01
35,20,10,5,10,2,129,40,31.01
35,20,10,10,10,2,129,40,31.01
35,20,10,18,0,3,129,40,31.01
35,20,15,14,0,4,129,40,31.01
35,20,15,14,7,3,129,40,31.01
35,20,15,18,10,2,129,40,31.01
35,20,20,5,3,4,129,40,31.01
35,20,20,5,7,3,129,40,31.01
35,20,20,10,7,3,129,40,31.01
35,20,20,14,3,4,129,40,31.01
35,20,20,18,10,3,129,40,31.01
35,20,24,5,10,3,129,40,31.01
35,20,24,18,7,4,129,40,31.01
35,24,15,10,3,4,129,40,31.01
35,24,15,18,0,4,129,40,31.01
35,24,15,18,10,3,129,40,31.01
35,24,20,14,10,3,129,40,31.01
35,28,10,18,7,4,129,40,31.01
35,28,10,18,10,3,129,40,31.01
35,28,15,10,7,4,129,40,31.01
35,28,20,10,10,4,129,40,31.01
35,28,20,18,10,4,129,40,31.01
35,32,10,14,10,4,129,40,31.01
35,32,20,5,10,4,129,40,31.01
40,15,10,14,10,1,129,40,31.01
40,15,10,18,3,2,129,40,31.01
40,15,15,10,7,2,129,40,31.01
40,15,15,18,0,4,129,40,31.01
40,15,15,18,3,3,129,40,31.01
40,15,20,5,0,4,129,40,31.01
40,15,20,10,7,2,129,40,31.01
40,15,20,14,3,4,129,40,31.01
40,15,24,5,0,4,129,40,31.01
40,15,24,5,3,4,129,40,31.01
40,15,24,5,10,2,129,40,31.01
40,15,24,10,7,2,129,40,31.01
40,15,24,10,10,2,129,40,31.01
40,15,24,14,3,4,129,40,31.01
40,15,24,18,3,4,129,40,31.01
40,20,10,5,0,3,129,40,31.01
40,20,10,10,3,2,129,40,31.01
40,20,10,10,10,2,129,40,31.01
40,20,10,14,0,4,129,40,31.01
40,20,10,14,3,3,129,40,31.01
40,20,10,18,0,3,129,40,31.01
40,20,15,10,0,4,129,40,31.01
40,20,15,10,10,2,129,40,31.01
40,20,15,18,10,2,129,40,31.01
40,20,20,5,3,4,129,40,31.01
40,20,20,10,7,3,129,40,31.01
40,20,20,14,7,3,129,40,31.01
40,20,20,18,10,3,129,40,31.01
40,20,24,5,10,3,129,40,31.01
40,24,10,10,7,3,129,40,31.01
40,24,10,14,7,3,129,40,31.01
40,24,10,18,3,4,129,40,31.01
40,24,10,18,7,3,129,40,31.01
40,24,15,10,7,3,129,40,31.01
40,24,15,14,3,4,129,40,31.01
40,24,24,10,7,4,129,40,31.01
40,24,24,14,7,4,129,40,31.01
40,28,10,5,3,4,129,40,31.01
40,28,10,14,10,3,129,40,31.01
40,28,10,18,7,4,129,40,31.01
40,28,15,10,10,3,129,40,31.01
40,28,15,18,7,4,129,40,31.01
40,28,24,14,10,4,129,40,31.01
40,32,10,5,10,4,129,40,31.01
40,32,15,18,10,4,129,40,31.01
20,15,10,5,0,3,129,39,30.23
20,15,10,10,0,3,129,39,30.23
20,15,10,10,7,2,129,39,30.23
20,15,10,14,3,2,129,39,30.23
20,15,10,18,7,1,129,39,30.23
20,15,15,5,3,3,129,39,30.23
20,15,15,10,3,3,129,39,30.23
20,15,15,18,3,3,129,39,30.23
20,15,20,10,0,4,129,39,30.23
20,15,20,14,10,2,129,39,30.23
20,15,24,5,0,4,129,39,30.23
20,15,24,5,7,3,129,39,30.23
20,20,10,14,7,3,129,39,30.23
20,20,10,18,0,3,129,39,30.23
20,20,15,18,7,3,129,39,30.23
20,20,20,5,3,4,129,39,30.23
20,20,20,18,10,3,129,39,30.23
20,24,10,5,3,4,129,39,30.23
20,24,15,10,3,4,129,39,30.23
20,24,15,14,0,4,129,39,30.23
20,24,15,14,10,3,129,39,30.23
20,24,20,14,10,3,129,39,30.23
20,24,20,18,3,4,129,39,30.23
20,24,24,18,7,4,129,39,30.23
20,28,10,5,7,4,129,39,30.23
20,28,10,14,7,4,129,39,30.23
20,28,10,18,3,4,129,39,30.23
20,28,10,18,7,4,129,39,30.23
20,28,15,10,7,4,129,39,30.23
20,28,20,5,7,4,129,39,30.23
20,32,10,18,10,4,129,39,30.23
20,32,15,14,10,4,129,39,30.23
20,32,20,5,10,4,129,39,30.23
20,32,20,10,10,4,129,39,30.23
20,32,20,14,10,4,129,39,30.23
25,15,10,10,0,3,129,39,30.23
25,15,10,18,3,3,129,39,30.23
25,15,15,10,3,3,129,39,30.23
25,15,15,18,0,4,129,39,30.23
25,15,20,5,3,4,129,39,30.23
25,15,20,5,10,2,129,39,30.23
25,15,20,10,3,4,129,39,30.23
25,15,24,5,10,2,129,39,30.23
25,15,24,10,7,3,129,39,30.23
25,15,24,14,3,4,129,39,30.23
25,15,24,14,7,3,129,39,30.23
25,15,24,18,3,4,129,39,30.23
25,20,10,10,10,2,129,39,30.23
25,20,15,10,3,4,129,39,30.23
25,20,15,10,7,3,129,39,30.23
25,20,15,18,10,2,129,39,30.23
25,20,20,10,10,3,129,39,30.23
25,20,24,5,10,3,129,39,30.23
25,20,24,10,7,4,129,39,30.23
25,24,10,14,10,3,129,39,30.23
25,24,10,18,7,3,129,39,30.23
25,24,15,5,3,4,129,39,30.23
25,24,15,10,10,3,129,39,30.23
25,24,15,18,3,4,129,39,30.23
25,24,24,10,7,4,129,39,30.23
25,24,24,14,7,4,129,39,30.23
25,28,10,18,7,4,129,39,30.23
25,28,15,5,7,4,129,39,30.23
25,28,15,5,10,3,129,39,30.23
25,28,15,10,7,4,129,39,30.23
25,28,24,14,10,4,129,39,30.23
25,28,24,18,10,4,129,39,30.23
25,32,10,5,10,4,129,39,30.23
25,32,10,14,10,4,129,39,30.23
30,15,10,14,10,1,129,39,30.23
30,15,15,10,0,4,129,39,30.23
30,15,15,10,10,2,129,39,30.23
30,15,15,14,3,4,129,39,30.23
30,15,15,18,0,4,129,39,30.23
30,15,20,5,7,3,129,39,30.23
30,15,20,5,10,2,129,39,30.23
30,15,20,10,3,4,129,39,30.23
30,15,24,5,3,4,129,39,30.23
30,15,24,14,7,3,129,39,30.23
30,15,24,14,7,4,129,39,30.23
30,15,24,18,10,3,129,39,30.23
30,20,10,10,10,2,129,39,30.23
30,20,10,18,0,3,129,39,30.23
30,20,10,18,3,3,129,39,30.23
30,20,15,18,10,2,129,39,30.23
30,20,20,5,7,3,129,39,30.23
30,20,20,10,3,4,129,39,30.23
30,20,20,14,10,3,129,39,30.23
30,20,24,5,10,3,129,39,30.23
30,20,24,10,7,4,129,39,30.23
30,20,24,14,7,4,129,39,30.23
30,20,24,18,7,4,129,39,30.23
30,24,10,10,3,4,129,39,30.23
30,24,10,18,7,3,129,39,30.23
30,24,10,18,10,3,129,39,30.23
30,24,15,5,3,4,129,39,30.23
30,24,15,18,3,4,129,39,30.23
30,24,20,18,7,4,129,39,30.23
30,24,24,10,10,4,129,39,30.23
30,28,15,5,7,4,129,39,30.23
30,28,15,5,10,3,129,39,30.23
30,28,15,14,10,4,129,39,30.23
30,28,24,10,10,4,129,39,30.23
30,32,10,5,10,4,129,39,30.23
30,32,10,14,10,4,129,39,30.23
35,15,10,10,0,3,129,39,30.23
35,15,10,18,7,2,129,39,30.23
35,15,15,10,7,2,129,39,30.23
35,15,15,14,3,4,129,39,30.23
35,15,15,14,7,2,129,39,30.23
35,15,15,14,7,3,129,39,30.23
35,15,15,18,10,2,129,39,30.23
35,15,20,5,7,3,129,39,30.23
35,15,20,5,10,2,129,39,30.23
35,15,20,10,10,2,129,39,30.23
35,15,20,14,7,3,129,39,30.23
35,15,20,14,10,2,129,39,30.23
35,15,24,5,10,2,129,39,30.23
35,15,24,10,10,2,129,39,30.23
35,15,24,14,7,4,129,39,30.23
35,15,24,18,7,4,129,39,30.23
35,20,10,5,3,3,129,39,30.23
35,20,10,14,0,4,129,39,30.23
35,20,10,14,10,2,129,39,30.23
35,20,10,18,3,3,129,39,30.23
35,20,15,18,0,4,129,39,30.23
35,20,20,10,3,4,129,39,30.23
35,20,20,18,7,4,129,39,30.23
35,20,24,14,7,4,129,39,30.23
35,24,10,18,3,4,129,39,30.23
35,24,15,5,3,4,129,39,30.23
35,24,15,10,10,3,129,39,30.23
35,24,15,14,10,3,129,39,30.23
35,24,20,14,7,4,129,39,30.23
35,24,20,18,7,4,129,39,30.23
35,24,20,18,10,4,129,39,30.23
35,24,24,10,7,4,129,39,30.23
35,24,24,18,10,4,129,39,30.23
35,28,10,14,7,4,129,39,30.23
35,32,10,5,10,4,129,39,30.23
35,32,15,5,10,4,129,39,30.23
35,32,15,10,10,4,129,39,30.23
40,15,10,5,3,2,129,39,30.23
40,15,10,10,0,3,129,39,30.23
40,15,15,14,0,4,129,39,30.23
40,15,15,14,7,3,129,39,30.23
40,15,15,18,3,2,129,39,30.23
40,15,15,18,10,2,129,39,30.23
40,15,20,5,7,2,129,39,30.23
40,15,20,5,7,3,129,39,30.23
40,15,20,18,7,3,129,39,30.23
40,15,20,18,10,2,129,39,30.23
40,15,24,14,7,3,129,39,30.23
40,15,24,14,10,2,129,39,30.23
40,15,24,18,10,3,129,39,30.23
40,20,10,14,10,2,129,39,30.23
40,20,10,18,0,4,129,39,30.23
40,20,10,18,3,3,129,39,30.23
40,20,15,5,10,2,129,39,30.23
40,20,15,14,7,3,129,39,30.23
40,20,15,18,0,4,129,39,30.23
40,20,20,5,7,3,129,39,30.23
40,20,20,10,3,4,129,39,30.23
40,24,10,5,0,4,129,39,30.23
40,24,10,5,7,3,129,39,30.23
40,24,15,10,3,4,129,39,30.23
40,24,15,18,3,4,129,39,30.23
40,24,20,10,10,3,129,39,30.23
40,24,20,14,10,3,129,39,30.23
40,24,20,18,7,4,129,39,30.23
40,28,10,5,7,4,129,39,30.23
40,28,10,14,7,4,129,39,30.23
40,28,15,5,7,4,129,39,30.23
40,28,15,10,7,4,129,39,30.23
40,28,20,18,10,4,129,39,30.23
40,32,15,5,10,4,129,39,30.23
40,32,15,10,10,4,129,39,30.23
20,15,20,5,10,2,129,38,29.46
20,15,20,10,7,3,129,38,29.46
20,15,20,14,7,3,129,38,29.46
20,15,20,18,7,3,129,38,29.46
20,15,24,5,3,4,129,38,29.46
20,15,24,14,3,4,129,38,29.46
20,15,24,14,7,3,129,38,29.46
20,15,24,18,10,3,129,38,29.46
20,20,10,5,10,2,129,38,29.46
20,20,10,18,10,2,129,38,29.46
20,20,15,5,10,2,129,38,29.46
20,20,15,10,7,3,129,38,29.46
20,20,15,14,0,4,129,38,29.46
20,20,15,18,3,3,129,38,29.46
20,20,20,5,7,3,129,38,29.46
20,20,20,10,3,4,129,38,29.46
20,20,20,14,3,4,129,38,29.46
20,20,24,5,10,3,129,38,29.46
20,20,24,18,7,4,129,38,29.46
20,24,10,14,3,4,129,38,29.46
20,24,15,14,3,4,129,38,29.46
20,24,24,10,7,4,129,38,29.46
20,24,24,14,7,4,129,38,29.46
20,28,15,5,7,4,129,38,29.46
20,28,24,14,10,4,129,38,29.46
20,28,24,18,10,4,129,38,29.46
20,32,10,14,10,4,129,38,29.46
20,32,15,10,10,4,129,38,29.46
25,15,10,18,0,3,129,38,29.46
25,15,10,18,7,2,129,38,29.46
25,15,15,5,0,4,129,38,29.46
25,15,15,10,0,4,129,38,29.46
25,15,15,10,10,2,129,38,29.46
25,15,15,14,7,3,129,38,29.46
25,15,15,18,7,2,129,38,29.46
25,15,20,18,10,3,129,38,29.46
25,15,24,10,3,4,129,38,29.46
25,15,24,10,7,4,129,38,29.46
25,15,24,10,10,3,129,38,29.46
25,15,24,14,10,3,129,38,29.46
25,15,24,18,7,4,129,38,29.46
25,15,24,18,10,3,129,38,29.46
25,20,10,5,10,2,129,38,29.46
25,20,10,14,0,4,129,38,29.46
25,20,10,18,0,3,129,38,29.46
25,20,10,18,3,3,129,38,29.46
25,20,15,5,3,4,129,38,29.46
25,20,15,5,10,2,129,38,29.46
25,20,15,14,10,3,129,38,29.46
25,20,15,18,3,3,129,38,29.46
25,20,15,18,7,3,129,38,29.46
25,20,20,5,7,3,129,38,29.46
25,24,10,10,3,4,129,38,29.46
25,24,10,10,10,3,129,38,29.46
25,24,10,18,3,4,129,38,29.46
25,24,10,18,10,3,129,38,29.46
25,24,20,10,7,4,129,38,29.46
25,24,20,18,7,4,129,38,29.46
25,24,24,5,7,4,129,38,29.46
25,28,10,5,7,4,129,38,29.46
25,32,15,10,10,4,129,38,29.46
25,32,15,14,10,4,129,38,29.46
30,15,10,14,0,3,129,38,29.46
30,15,10,18,7,2,129,38,29.46
30,15,15,10,3,3,129,38,29.46
30,15,15,14,0,4,129,38,29.46
30,15,15,14,10,2,129,38,29.46
30,15,20,18,3,4,129,38,29.46
30,15,24,5,7,3,129,38,29.46
30,15,24,10,3,4,129,38,29.46
30,15,24,10,7,3,129,38,29.46
30,15,24,10,7,4,129,38,29.46
30,15,24,14,10,3,129,38,29.46
30,20,10,5,10,2,129,38,29.46
30,20,10,10,0,4,129,38,29.46
30,20,10,14,0,4,129,38,29.46
30,20,15,5,10,2,129,38,29.46
30,20,15,14,3,4,129,38,29.46
30,20,15,18,0,4,129,38,29.46
30,20,15,18,3,3,129,38,29.46
30,20,24,5,7,4,129,38,29.46
30,20,24,10,10,4,129,38,29.46
30,20,24,14,10,4,129,38,29.46
30,24,10,5,3,4,129,38,29.46
30,24,10,14,7,4,129,38,29.46
30,24,10,18,3,4,129,38,29.46
30,24,15,10,10,3,129,38,29.46
30,24,15,14,7,4,129,38,29.46
30,24,15,18,7,4,129,38,29.46
30,24,20,10,10,4,129,38,29.46
30,24,20,18,10,4,129,38,29.46
30,24,24,5,7,4,129,38,29.46
30,28,10,5,7,4,129,38,29.46
30,28,10,10,7,4,129,38,29.46
30,28,10,18,7,4,129,38,29.46
30,28,15,18,10,4,129,38,29.46
30,32,15,10,10,4,129,38,29.46
35,15,10,14,10,1,129,38,29.46
35,15,10,18,0,3,129,38,29.46
35,15,10,18,0,4,129,38,29.46
35,15,10,18,3,3,129,38,29.46
35,15,15,10,3,3,129,38,29.46
35,15,15,10,10,3,129,38,29.46
35,15,15,14,0,4,129,38,29.46
35,15,15,18,7,2,129,38,29.46
35,15,20,10,10,3,129,38,29.46
35,15,20,18,3,4,129,38,29.46
35,15,20,18,7,3,129,38,29.46
35,15,24,5,7,3,129,38,29.46
35,15,24,14,10,3,129,38,29.46
35,20,10,5,0,3,129,38,29.46
35,20,10,10,0,4,129,38,29.46
35,20,10,18,10,2,129,38,29.46
35,20,15,14,3,4,129,38,29.46
35,20,15,18,3,3,129,38,29.46
35,20,15,18,7,3,129,38,29.46
35,20,24,10,7,4,129,38,29.46
35,20,24,14,10,4,129,38,29.46
35,20,24,18,10,4,129,38,29.46
35,24,10,5,3,4,129,38,29.46
35,24,15,14,7,4,129,38,29.46
35,24,15,18,3,4,129,38,29.46
35,24,20,10,7,4,129,38,29.46
35,24,20,10,10,3,129,38,29.46
35,24,20,14,10,4,129,38,29.46
35,24,24,14,10,4,129,38,29.46
35,28,10,5,7,4,129,38,29.46
35,28,10,10,7,4,129,38,29.46
35,28,15,5,7,4,129,38,29.46
35,28,15,5,10,3,129,38,29.46
35,28,15,14,10,4,129,38,29.46
35,28,15,18,10,4,129,38,29.46
35,28,20,14,10,4,129,38,29.46
35,28,24,10,10,4,129,38,29.46
35,32,10,10,10,4,129,38,29.46
35,32,10,18,10,4,129,38,29.46
40,15,10,10,3,2,129,38,29.46
40,15,10,18,3,3,129,38,29.46
40,15,15,5,10,2,129,38,29.46
40,15,15,10,0,4,129,38,29.46
40,15,20,5,10,2,129,38,29.46
40,15,20,10,3,4,129,38,29.46
40,15,20,10,7,3,129,38,29.46
40,15,20,14,7,3,129,38,29.46
40,15,20,18,10,3,129,38,29.46
40,15,24,5,7,3,129,38,29.46
40,15,24,10,3,4,129,38,29.46
40,20,10,18,10,2,129,38,29.46
40,20,15,5,0,4,129,38,29.46
40,20,15,18,3,3,129,38,29.46
40,20,15,18,3,4,129,38,29.46
40,20,20,14,10,3,129,38,29.46
40,20,20,18,7,4,129,38,29.46
40,20,24,18,7,4,129,38,29.46
40,24,15,5,3,4,129,38,29.46
40,24,15,18,10,3,129,38,29.46
40,24,20,18,10,4,129,38,29.46
40,24,24,5,7,4,129,38,29.46
40,24,24,18,10,4,129,38,29.46
40,28,10,10,7,4,129,38,29.46
40,28,15,5,10,3,129,38,29.46
40,32,10,10,10,4,129,38,29.46
40,32,10,18,10,4,129,38,29.46
20,15,10,10,10,2,129,37,28.68
20,15,10,14,0,3,129,37,28.68
20,15,10,14,7,2,129,37,28.68
20,15,10,18,3,3,129,37,28.68
20,15,10,18,7,2,129,37,28.68
20,15,15,14,7,3,129,37,28.68
20,15,15,14,10,2,129,37,28.68
20,15,15,18,10,2,129,37,28.68
20,15,20,5,3,4,129,37,28.68
20,15,20,10,3,4,129,37,28.68
20,15,20,14,3,4,129,37,28.68
20,15,24,10,7,3,129,37,28.68
20,15,24,18,3,4,129,37,28.68
20,15,24,18,7,4,129,37,28.68
20,20,10,14,0,4,129,37,28.68
20,20,10,18,3,3,129,37,28.68
20,20,15,10,0,4,129,37,28.68
20,20,20,14,10,3,129,37,28.68
20,20,24,5,7,4,129,37,28.68
20,24,10,10,3,4,129,37,28.68
20,24,10,14,10,3,129,37,28.68
20,24,10,18,10,3,129,37,28.68
20,24,15,5,3,4,129,37,28.68
20,24,20,5,10,3,129,37,28.68
20,24,20,10,10,3,129,37,28.68
20,28,10,10,7,4,129,37,28.68
20,28,24,10,10,4,129,37,28.68
20,32,10,10,10,4,129,37,28.68
25,15,10,10,3,3,129,37,28.68
25,15,10,14,0,3,129,37,28.68
25,15,15,5,3,3,129,37,28.68
25,15,15,5,7,2,129,37,28.68
25,15,15,5,10,2,129,37,28.68
25,15,15,10,7,3,129,37,28.68
25,15,15,10,10,3,129,37,28.68
25,15,15,14,0,4,129,37,28.68
25,15,15,14,3,4,129,37,28.68
25,15,15,14,10,3,129,37,28.68
25,15,15,18,10,2,129,37,28.68
25,15,20,14,10,3,129,37,28.68
25,15,24,5,7,3,129,37,28.68
25,15,24,5,7,4,129,37,28.68
25,15,24,14,7,4,129,37,28.68
25,20,10,14,10,2,129,37,28.68
25,20,10,18,0,4,129,37,28.68
25,20,10,18,7,3,129,37,28.68
25,20,15,10,10,3,129,37,28.68
25,20,15,18,0,4,129,37,28.68
25,20,20,10,7,4,129,37,28.68
25,20,20,18,7,4,129,37,28.68
25,20,24,14,7,4,129,37,28.68
25,24,10,5,3,4,129,37,28.68
25,24,15,14,7,4,129,37,28.68
25,24,15,18,7,4,129,37,28.68
