1着点,2着点,3着点,5着内点,10着内点,穴補正,近走型,学習レース,学習3着内,学習複勝率
20,20,15,15,0,4,2,90,28,31.11111111111111
20,20,15,15,0,4,3,90,28,31.11111111111111
20,20,15,15,3,4,2,90,28,31.11111111111111
20,20,15,15,5,3,1,90,28,31.11111111111111
20,20,20,5,5,4,2,90,28,31.11111111111111
20,20,20,5,5,4,3,90,28,31.11111111111111
20,20,20,10,5,4,2,90,28,31.11111111111111
20,20,20,15,3,4,0,90,28,31.11111111111111
20,20,20,15,3,4,1,90,28,31.11111111111111
20,20,20,15,5,3,1,90,28,31.11111111111111
20,20,20,15,5,4,0,90,28,31.11111111111111
20,25,10,5,3,4,3,90,28,31.11111111111111
20,25,10,5,5,4,0,90,28,31.11111111111111
20,25,10,10,0,4,1,90,28,31.11111111111111
20,25,10,10,3,4,3,90,28,31.11111111111111
20,25,10,10,5,4,2,90,28,31.11111111111111
20,25,10,15,0,4,2,90,28,31.11111111111111
20,25,10,15,0,4,3,90,28,31.11111111111111
20,25,10,15,3,4,2,90,28,31.11111111111111
20,25,10,15,3,4,3,90,28,31.11111111111111
20,25,10,15,5,4,2,90,28,31.11111111111111
20,25,10,15,5,4,3,90,28,31.11111111111111
20,25,15,5,5,4,0,90,28,31.11111111111111
20,25,15,5,5,4,1,90,28,31.11111111111111
20,25,15,5,5,4,2,90,28,31.11111111111111
20,25,15,10,3,4,1,90,28,31.11111111111111
20,25,15,10,5,4,1,90,28,31.11111111111111
20,25,15,10,5,4,3,90,28,31.11111111111111
20,25,15,15,3,4,3,90,28,31.11111111111111
20,25,15,15,5,4,0,90,28,31.11111111111111
20,25,15,15,5,4,3,90,28,31.11111111111111
30,15,10,5,0,4,1,90,28,31.11111111111111
30,15,10,10,0,4,0,90,28,31.11111111111111
30,15,10,10,3,3,1,90,28,31.11111111111111
30,15,10,10,3,3,3,90,28,31.11111111111111
30,15,10,10,5,3,1,90,28,31.11111111111111
30,15,10,15,0,3,2,90,28,31.11111111111111
30,15,15,5,0,4,0,90,28,31.11111111111111
30,15,15,5,3,3,2,90,28,31.11111111111111
30,15,15,5,3,4,1,90,28,31.11111111111111
30,15,15,5,5,4,1,90,28,31.11111111111111
30,15,15,10,0,4,1,90,28,31.11111111111111
30,15,15,15,0,3,2,90,28,31.11111111111111
30,15,15,15,0,3,3,90,28,31.11111111111111
30,15,15,15,3,3,0,90,28,31.11111111111111
30,15,15,15,3,3,3,90,28,31.11111111111111
30,15,15,15,3,4,0,90,28,31.11111111111111
30,15,15,15,3,4,1,90,28,31.11111111111111
30,15,15,15,5,3,1,90,28,31.11111111111111
30,15,20,5,3,4,2,90,28,31.11111111111111
30,15,20,5,5,4,2,90,28,31.11111111111111
30,15,20,5,5,4,3,90,28,31.11111111111111
30,15,20,10,5,4,3,90,28,31.11111111111111
30,15,20,15,5,3,3,90,28,31.11111111111111
30,15,20,15,5,4,0,90,28,31.11111111111111
30,20,10,5,0,3,0,90,28,31.11111111111111
30,20,10,5,0,4,0,90,28,31.11111111111111
30,20,10,5,0,4,1,90,28,31.11111111111111
30,20,10,5,0,4,2,90,28,31.11111111111111
30,20,10,5,3,4,2,90,28,31.11111111111111
30,20,10,5,5,3,2,90,28,31.11111111111111
30,20,10,10,0,4,0,90,28,31.11111111111111
30,20,10,10,0,4,1,90,28,31.11111111111111
30,20,10,10,0,4,3,90,28,31.11111111111111
30,20,10,10,5,4,1,90,28,31.11111111111111
30,20,10,15,0,4,2,90,28,31.11111111111111
30,20,10,15,3,3,2,90,28,31.11111111111111
30,20,10,15,3,4,1,90,28,31.11111111111111
30,20,10,15,5,3,0,90,28,31.11111111111111
30,20,10,15,5,3,2,90,28,31.11111111111111
30,20,10,15,5,3,3,90,28,31.11111111111111
30,20,10,15,5,4,1,90,28,31.11111111111111
30,20,15,5,3,4,0,90,28,31.11111111111111
30,20,15,5,3,4,1,90,28,31.11111111111111
30,20,15,5,5,3,1,90,28,31.11111111111111
30,20,15,10,5,4,0,90,28,31.11111111111111
30,20,15,15,3,3,2,90,28,31.11111111111111
30,20,15,15,3,4,0,90,28,31.11111111111111
30,20,15,15,5,4,1,90,28,31.11111111111111
30,20,20,5,5,4,1,90,28,31.11111111111111
30,20,20,5,5,4,2,90,28,31.11111111111111
30,25,10,5,5,4,0,90,28,31.11111111111111
30,25,10,5,5,4,3,90,28,31.11111111111111
30,25,10,10,5,4,0,90,28,31.11111111111111
30,25,10,10,5,4,3,90,28,31.11111111111111
30,25,10,15,0,4,3,90,28,31.11111111111111
30,25,10,15,3,4,3,90,28,31.11111111111111
30,25,10,15,5,4,2,90,28,31.11111111111111
40,15,10,5,5,2,0,90,28,31.11111111111111
40,15,10,10,0,3,0,90,28,31.11111111111111
40,15,10,10,0,3,1,90,28,31.11111111111111
40,15,10,10,0,3,3,90,28,31.11111111111111
40,15,10,10,3,2,0,90,28,31.11111111111111
40,15,10,10,3,3,1,90,28,31.11111111111111
40,15,10,10,3,3,3,90,28,31.11111111111111
40,15,10,10,5,3,1,90,28,31.11111111111111
40,15,10,10,5,3,3,90,28,31.11111111111111
40,15,10,15,0,3,2,90,28,31.11111111111111
40,15,10,15,3,3,2,90,28,31.11111111111111
40,15,15,5,0,4,0,90,28,31.11111111111111
40,15,15,5,3,2,1,90,28,31.11111111111111
40,15,15,5,3,3,1,90,28,31.11111111111111
40,15,15,5,3,4,2,90,28,31.11111111111111
40,15,15,5,5,2,1,90,28,31.11111111111111
40,15,15,10,0,3,0,90,28,31.11111111111111
40,15,15,10,0,4,0,90,28,31.11111111111111
40,15,15,10,3,3,0,90,28,31.11111111111111
40,15,15,10,3,3,1,90,28,31.11111111111111
40,15,15,10,5,2,1,90,28,31.11111111111111
40,15,15,10,5,3,1,90,28,31.11111111111111
40,15,15,15,3,3,1,90,28,31.11111111111111
40,15,15,15,5,2,2,90,28,31.11111111111111
40,15,15,15,5,3,1,90,28,31.11111111111111
40,15,15,15,5,3,2,90,28,31.11111111111111
40,15,20,5,3,4,2,90,28,31.11111111111111
40,15,20,5,5,4,0,90,28,31.11111111111111
40,15,20,5,5,4,1,90,28,31.11111111111111
40,15,20,5,5,4,3,90,28,31.11111111111111
40,15,20,15,3,4,3,90,28,31.11111111111111
40,15,20,15,5,4,2,90,28,31.11111111111111
40,20,10,5,3,3,1,90,28,31.11111111111111
40,20,10,5,3,4,2,90,28,31.11111111111111
40,20,10,5,3,4,3,90,28,31.11111111111111
40,20,10,5,5,4,3,90,28,31.11111111111111
40,20,10,10,0,4,1,90,28,31.11111111111111
40,20,10,10,0,4,3,90,28,31.11111111111111
40,20,10,10,3,4,1,90,28,31.11111111111111
40,20,10,10,5,3,0,90,28,31.11111111111111
40,20,10,10,5,4,1,90,28,31.11111111111111
40,20,10,15,0,4,2,90,28,31.11111111111111
40,20,10,15,0,4,3,90,28,31.11111111111111
40,20,10,15,3,3,3,90,28,31.11111111111111
40,20,10,15,5,3,1,90,28,31.11111111111111
40,20,10,15,5,3,3,90,28,31.11111111111111
40,20,10,15,5,4,1,90,28,31.11111111111111
40,20,15,5,0,4,0,90,28,31.11111111111111
40,20,15,5,3,4,0,90,28,31.11111111111111
40,20,15,5,3,4,1,90,28,31.11111111111111
40,20,15,10,3,3,1,90,28,31.11111111111111
40,20,15,10,3,4,1,90,28,31.11111111111111
40,20,15,10,5,3,1,90,28,31.11111111111111
40,20,15,10,5,4,3,90,28,31.11111111111111
40,20,15,15,0,4,2,90,28,31.11111111111111
40,20,15,15,0,4,3,90,28,31.11111111111111
40,20,15,15,5,3,0,90,28,31.11111111111111
40,20,15,15,5,4,0,90,28,31.11111111111111
40,20,15,15,5,4,1,90,28,31.11111111111111
40,20,20,10,5,4,1,90,28,31.11111111111111
40,25,10,5,0,4,0,90,28,31.11111111111111
40,25,10,5,3,4,0,90,28,31.11111111111111
40,25,10,5,3,4,1,90,28,31.11111111111111
40,25,10,5,5,4,1,90,28,31.11111111111111
40,25,10,5,5,4,2,90,28,31.11111111111111
40,25,10,10,3,4,2,90,28,31.11111111111111
40,25,10,10,3,4,3,90,28,31.11111111111111
40,25,10,10,5,4,1,90,28,31.11111111111111
40,25,10,15,0,4,2,90,28,31.11111111111111
40,25,10,15,5,4,2,90,28,31.11111111111111
40,25,15,5,3,4,1,90,28,31.11111111111111
40,25,15,5,5,4,1,90,28,31.11111111111111
40,25,15,10,3,4,1,90,28,31.11111111111111
40,25,15,15,0,4,2,90,28,31.11111111111111
40,25,15,15,0,4,3,90,28,31.11111111111111
40,25,15,15,3,4,3,90,28,31.11111111111111
40,25,15,15,5,4,3,90,28,31.11111111111111
20,15,10,5,0,4,0,90,27,30.0
20,15,10,5,0,4,1,90,27,30.0
20,15,10,5,3,3,2,90,27,30.0
20,15,10,10,0,3,1,90,27,30.0
20,15,10,10,5,3,1,90,27,30.0
20,15,10,15,0,3,2,90,27,30.0
20,15,10,15,3,2,0,90,27,30.0
20,15,10,15,3,2,1,90,27,30.0
20,15,10,15,5,2,1,90,27,30.0
20,15,15,5,0,4,2,90,27,30.0
20,15,15,5,5,3,3,90,27,30.0
20,15,15,10,0,4,1,90,27,30.0
20,15,15,10,5,3,0,90,27,30.0
20,15,15,15,0,4,3,90,27,30.0
20,15,15,15,5,3,1,90,27,30.0
20,15,20,5,5,4,3,90,27,30.0
20,15,20,15,3,4,0,90,27,30.0
20,15,20,15,5,4,0,90,27,30.0
20,20,10,5,0,4,3,90,27,30.0
20,20,10,5,3,4,1,90,27,30.0
20,20,10,5,5,3,0,90,27,30.0
20,20,10,10,0,4,2,90,27,30.0
20,20,10,10,3,4,0,90,27,30.0
20,20,10,10,3,4,1,90,27,30.0
20,20,10,10,5,4,3,90,27,30.0
20,20,10,15,0,4,2,90,27,30.0
20,20,10,15,0,4,3,90,27,30.0
20,20,10,15,3,4,0,90,27,30.0
20,20,15,5,3,4,0,90,27,30.0
20,20,15,5,5,4,2,90,27,30.0
20,20,15,10,0,4,2,90,27,30.0
20,20,15,10,3,4,1,90,27,30.0
20,20,15,10,3,4,2,90,27,30.0
20,20,20,5,5,4,0,90,27,30.0
20,20,20,10,5,4,0,90,27,30.0
20,25,10,5,3,4,2,90,27,30.0
20,25,10,5,5,4,3,90,27,30.0
20,25,10,10,5,4,3,90,27,30.0
20,25,10,15,5,4,0,90,27,30.0
30,15,10,5,0,3,1,90,27,30.0
30,15,10,5,0,4,0,90,27,30.0
30,15,10,5,3,3,1,90,27,30.0
30,15,10,5,3,4,1,90,27,30.0
30,15,10,5,5,3,3,90,27,30.0
30,15,10,5,5,4,0,90,27,30.0
30,15,10,5,5,4,1,90,27,30.0
30,15,10,10,0,3,3,90,27,30.0
30,15,10,10,0,4,1,90,27,30.0
30,15,10,10,0,4,2,90,27,30.0
30,15,10,10,3,4,1,90,27,30.0
30,15,10,10,5,3,3,90,27,30.0
30,15,10,15,0,3,3,90,27,30.0
30,15,10,15,3,3,3,90,27,30.0
30,15,15,5,3,3,0,90,27,30.0
30,15,15,5,3,4,2,90,27,30.0
30,15,15,5,5,3,0,90,27,30.0
30,15,15,5,5,4,2,90,27,30.0
30,15,15,5,5,4,3,90,27,30.0
30,15,15,10,0,4,2,90,27,30.0
30,15,15,10,3,4,0,90,27,30.0
30,15,15,10,3,4,1,90,27,30.0
30,15,15,10,5,3,0,90,27,30.0
30,15,15,10,5,4,2,90,27,30.0
30,15,15,15,0,4,1,90,27,30.0
30,15,15,15,0,4,3,90,27,30.0
30,15,15,15,5,4,1,90,27,30.0
30,15,20,15,5,4,3,90,27,30.0
30,20,10,5,3,4,1,90,27,30.0
30,20,10,5,3,4,3,90,27,30.0
30,20,10,5,5,4,1,90,27,30.0
30,20,10,10,5,4,2,90,27,30.0
30,20,10,10,5,4,3,90,27,30.0
30,20,10,15,0,4,0,90,27,30.0
30,20,10,15,3,3,3,90,27,30.0
30,20,15,5,5,4,1,90,27,30.0
30,20,15,10,5,4,1,90,27,30.0
30,20,15,10,5,4,2,90,27,30.0
30,20,15,15,5,3,0,90,27,30.0
30,20,15,15,5,4,2,90,27,30.0
30,20,20,5,5,4,0,90,27,30.0
30,25,10,5,5,4,2,90,27,30.0
30,25,10,15,5,4,0,90,27,30.0
40,15,10,5,0,3,0,90,27,30.0
40,15,10,5,0,4,1,90,27,30.0
40,15,10,5,3,2,1,90,27,30.0
40,15,10,5,5,3,3,90,27,30.0
40,15,10,10,0,4,0,90,27,30.0
40,15,10,10,3,3,0,90,27,30.0
40,15,10,10,5,2,0,90,27,30.0
40,15,10,10,5,3,2,90,27,30.0
40,15,10,15,0,2,0,90,27,30.0
40,15,10,15,5,2,2,90,27,30.0
40,15,15,5,3,3,0,90,27,30.0
40,15,15,5,3,3,2,90,27,30.0
40,15,15,5,3,4,1,90,27,30.0
40,15,15,5,3,4,3,90,27,30.0
40,15,15,5,5,3,0,90,27,30.0
40,15,15,5,5,3,2,90,27,30.0
40,15,15,5,5,4,1,90,27,30.0
40,15,15,5,5,4,3,90,27,30.0
40,15,15,10,0,4,1,90,27,30.0
40,15,15,10,5,4,3,90,27,30.0
40,15,15,15,0,4,0,90,27,30.0
40,15,15,15,0,4,1,90,27,30.0
40,15,15,15,0,4,3,90,27,30.0
40,15,15,15,3,2,0,90,27,30.0
40,15,15,15,3,2,1,90,27,30.0
40,15,15,15,3,3,0,90,27,30.0
40,15,15,15,3,3,2,90,27,30.0
40,15,15,15,3,4,0,90,27,30.0
40,15,15,15,5,2,0,90,27,30.0
40,15,15,15,5,3,0,90,27,30.0
40,15,15,15,5,3,3,90,27,30.0
40,15,15,15,5,4,1,90,27,30.0
40,15,20,5,5,4,2,90,27,30.0
40,20,10,5,0,4,1,90,27,30.0
40,20,10,5,5,3,0,90,27,30.0
40,20,10,5,5,3,2,90,27,30.0
40,20,10,10,0,3,1,90,27,30.0
40,20,10,10,3,4,2,90,27,30.0
40,20,10,10,3,4,3,90,27,30.0
40,20,10,15,3,4,0,90,27,30.0
40,20,10,15,3,4,1,90,27,30.0
40,20,15,5,3,4,2,90,27,30.0
40,20,15,5,5,3,0,90,27,30.0
40,20,15,5,5,3,1,90,27,30.0
40,20,15,10,3,4,0,90,27,30.0
40,20,15,10,3,4,2,90,27,30.0
40,20,15,10,5,4,1,90,27,30.0
40,20,15,15,3,4,2,90,27,30.0
40,20,20,5,5,4,0,90,27,30.0
40,20,20,5,5,4,1,90,27,30.0
40,20,20,5,5,4,2,90,27,30.0
40,20,20,10,5,4,0,90,27,30.0
40,20,20,10,5,4,2,90,27,30.0
40,25,10,10,3,4,0,90,27,30.0
40,25,10,10,3,4,1,90,27,30.0
40,25,10,10,5,4,2,90,27,30.0
40,25,10,10,5,4,3,90,27,30.0
40,25,10,15,0,4,3,90,27,30.0
40,25,15,10,5,4,1,90,27,30.0
20,15,10,5,3,3,3,90,26,28.888888888888886
20,15,10,5,5,3,1,90,26,28.888888888888886
20,15,10,10,0,4,3,90,26,28.888888888888886
20,15,10,10,3,3,0,90,26,28.888888888888886
20,15,10,10,5,3,2,90,26,28.888888888888886
20,15,10,15,0,3,1,90,26,28.888888888888886
20,15,10,15,0,3,3,90,26,28.888888888888886
20,15,10,15,3,3,0,90,26,28.888888888888886
20,15,10,15,5,3,2,90,26,28.888888888888886
20,15,15,5,0,4,3,90,26,28.888888888888886
20,15,15,5,3,4,1,90,26,28.888888888888886
20,15,15,5,3,4,2,90,26,28.888888888888886
20,15,15,5,5,4,2,90,26,28.888888888888886
20,15,15,5,5,4,3,90,26,28.888888888888886
20,15,15,10,0,4,0,90,26,28.888888888888886
20,15,15,15,0,4,1,90,26,28.888888888888886
20,15,20,10,5,4,3,90,26,28.888888888888886
20,20,10,5,0,4,2,90,26,28.888888888888886
20,20,10,5,3,4,2,90,26,28.888888888888886
20,20,10,5,5,3,2,90,26,28.888888888888886
20,20,10,10,0,4,0,90,26,28.888888888888886
20,20,10,10,0,4,1,90,26,28.888888888888886
20,20,10,10,5,4,2,90,26,28.888888888888886
20,20,10,15,0,4,0,90,26,28.888888888888886
20,20,10,15,5,4,2,90,26,28.888888888888886
20,20,15,5,3,4,3,90,26,28.888888888888886
20,20,15,10,5,4,0,90,26,28.888888888888886
20,20,15,15,3,4,0,90,26,28.888888888888886
20,20,15,15,3,4,1,90,26,28.888888888888886
20,20,15,15,5,4,0,90,26,28.888888888888886
20,20,15,15,5,4,2,90,26,28.888888888888886
20,20,20,5,5,4,1,90,26,28.888888888888886
20,20,20,10,5,4,1,90,26,28.888888888888886
20,20,20,15,5,4,1,90,26,28.888888888888886
30,15,10,5,3,3,2,90,26,28.888888888888886
30,15,10,5,5,3,1,90,26,28.888888888888886
30,15,10,5,5,3,2,90,26,28.888888888888886
30,15,10,10,3,3,0,90,26,28.888888888888886
30,15,10,10,3,3,2,90,26,28.888888888888886
30,15,10,10,3,4,0,90,26,28.888888888888886
30,15,10,10,5,3,0,90,26,28.888888888888886
30,15,10,10,5,3,2,90,26,28.888888888888886
30,15,10,10,5,4,1,90,26,28.888888888888886
30,15,10,10,5,4,2,90,26,28.888888888888886
30,15,10,15,0,3,0,90,26,28.888888888888886
30,15,10,15,0,3,1,90,26,28.888888888888886
30,15,10,15,3,2,1,90,26,28.888888888888886
30,15,10,15,3,3,1,90,26,28.888888888888886
30,15,10,15,3,3,2,90,26,28.888888888888886
30,15,10,15,5,2,1,90,26,28.888888888888886
30,15,15,5,3,4,3,90,26,28.888888888888886
30,15,15,5,5,3,1,90,26,28.888888888888886
30,15,15,5,5,3,2,90,26,28.888888888888886
30,15,15,5,5,4,0,90,26,28.888888888888886
30,15,15,10,3,4,3,90,26,28.888888888888886
30,15,15,10,5,4,0,90,26,28.888888888888886
30,15,15,10,5,4,3,90,26,28.888888888888886
30,15,15,15,0,4,0,90,26,28.888888888888886
30,15,15,15,0,4,2,90,26,28.888888888888886
30,15,15,15,5,3,0,90,26,28.888888888888886
30,15,15,15,5,3,3,90,26,28.888888888888886
30,15,15,15,5,4,0,90,26,28.888888888888886
30,20,10,5,3,4,0,90,26,28.888888888888886
30,20,10,5,5,4,0,90,26,28.888888888888886
30,20,10,5,5,4,2,90,26,28.888888888888886
30,20,10,5,5,4,3,90,26,28.888888888888886
30,20,10,10,5,4,0,90,26,28.888888888888886
30,20,10,15,3,4,0,90,26,28.888888888888886
30,20,10,15,5,4,2,90,26,28.888888888888886
30,20,15,5,5,4,2,90,26,28.888888888888886
40,15,10,5,0,3,1,90,26,28.888888888888886
40,15,10,5,0,4,3,90,26,28.888888888888886
40,15,10,5,3,3,1,90,26,28.888888888888886
40,15,10,5,3,3,2,90,26,28.888888888888886
40,15,10,10,0,4,1,90,26,28.888888888888886
40,15,10,10,3,2,1,90,26,28.888888888888886
40,15,10,10,3,4,1,90,26,28.888888888888886
40,15,10,10,5,2,1,90,26,28.888888888888886
40,15,10,10,5,3,0,90,26,28.888888888888886
40,15,10,10,5,4,1,90,26,28.888888888888886
40,15,10,15,0,3,3,90,26,28.888888888888886
40,15,10,15,3,3,3,90,26,28.888888888888886
40,15,10,15,5,2,1,90,26,28.888888888888886
40,15,15,5,5,3,1,90,26,28.888888888888886
40,15,15,5,5,4,2,90,26,28.888888888888886
40,15,15,10,0,4,2,90,26,28.888888888888886
40,15,15,10,3,4,0,90,26,28.888888888888886
40,15,15,10,3,4,1,90,26,28.888888888888886
40,15,15,10,3,4,3,90,26,28.888888888888886
40,15,15,10,5,3,0,90,26,28.888888888888886
40,15,15,10,5,4,0,90,26,28.888888888888886
40,15,15,10,5,4,1,90,26,28.888888888888886
40,15,15,10,5,4,2,90,26,28.888888888888886
40,15,15,15,0,4,2,90,26,28.888888888888886
40,15,15,15,3,4,1,90,26,28.888888888888886
40,20,10,5,0,4,0,90,26,28.888888888888886
40,20,10,5,3,4,0,90,26,28.888888888888886
40,20,10,5,3,4,1,90,26,28.888888888888886
40,20,10,5,5,4,0,90,26,28.888888888888886
40,20,10,5,5,4,2,90,26,28.888888888888886
40,20,10,10,0,4,0,90,26,28.888888888888886
40,20,10,10,0,4,2,90,26,28.888888888888886
40,20,10,15,5,3,0,90,26,28.888888888888886
40,20,10,15,5,4,0,90,26,28.888888888888886
40,20,10,15,5,4,2,90,26,28.888888888888886
40,20,15,5,5,4,0,90,26,28.888888888888886
40,20,15,5,5,4,1,90,26,28.888888888888886
40,20,15,5,5,4,2,90,26,28.888888888888886
40,20,15,10,5,4,0,90,26,28.888888888888886
40,20,15,15,5,4,2,90,26,28.888888888888886
20,15,10,5,0,4,3,90,25,27.77777777777778
20,15,10,5,3,3,0,90,25,27.77777777777778
20,15,10,5,3,4,0,90,25,27.77777777777778
20,15,10,5,3,4,1,90,25,27.77777777777778
20,15,10,5,5,3,2,90,25,27.77777777777778
20,15,10,10,0,4,0,90,25,27.77777777777778
20,15,10,10,0,4,2,90,25,27.77777777777778
20,15,10,10,5,3,0,90,25,27.77777777777778
20,15,10,15,0,3,0,90,25,27.77777777777778
20,15,10,15,0,4,3,90,25,27.77777777777778
20,15,10,15,5,3,0,90,25,27.77777777777778
20,15,15,5,3,4,0,90,25,27.77777777777778
20,15,15,5,3,4,3,90,25,27.77777777777778
20,15,15,5,5,4,1,90,25,27.77777777777778
20,15,15,10,0,4,2,90,25,27.77777777777778
20,15,15,10,3,4,0,90,25,27.77777777777778
20,15,15,10,3,4,3,90,25,27.77777777777778
20,15,15,10,5,4,0,90,25,27.77777777777778
20,15,15,10,5,4,3,90,25,27.77777777777778
20,15,15,15,0,4,0,90,25,27.77777777777778
20,15,15,15,0,4,2,90,25,27.77777777777778
20,15,20,15,5,4,3,90,25,27.77777777777778
20,20,10,5,3,4,3,90,25,27.77777777777778
20,20,10,5,5,4,0,90,25,27.77777777777778
20,20,10,5,5,4,1,90,25,27.77777777777778
20,20,10,5,5,4,2,90,25,27.77777777777778
20,20,10,5,5,4,3,90,25,27.77777777777778
20,20,10,10,5,4,1,90,25,27.77777777777778
20,20,10,15,3,4,1,90,25,27.77777777777778
20,20,10,15,5,4,0,90,25,27.77777777777778
20,20,10,15,5,4,1,90,25,27.77777777777778
20,20,15,5,5,4,0,90,25,27.77777777777778
20,20,15,5,5,4,1,90,25,27.77777777777778
20,20,15,10,5,4,2,90,25,27.77777777777778
20,20,15,15,5,4,1,90,25,27.77777777777778
20,25,10,5,5,4,2,90,25,27.77777777777778
30,15,10,5,0,3,0,90,25,27.77777777777778
30,15,10,5,5,4,2,90,25,27.77777777777778
30,15,10,15,0,4,3,90,25,27.77777777777778
30,15,10,15,3,3,0,90,25,27.77777777777778
30,15,10,15,5,3,2,90,25,27.77777777777778
30,15,15,5,3,4,0,90,25,27.77777777777778
30,15,15,10,3,4,2,90,25,27.77777777777778
30,15,15,10,5,4,1,90,25,27.77777777777778
30,15,15,15,3,3,2,90,25,27.77777777777778
30,15,15,15,3,4,3,90,25,27.77777777777778
30,15,15,15,5,3,2,90,25,27.77777777777778
30,15,15,15,5,4,2,90,25,27.77777777777778
30,15,15,15,5,4,3,90,25,27.77777777777778
30,20,10,15,5,4,0,90,25,27.77777777777778
30,20,15,5,5,4,0,90,25,27.77777777777778
40,15,10,5,0,4,0,90,25,27.77777777777778
40,15,10,5,0,4,2,90,25,27.77777777777778
40,15,10,5,3,4,1,90,25,27.77777777777778
40,15,10,5,3,4,2,90,25,27.77777777777778
40,15,10,5,3,4,3,90,25,27.77777777777778
40,15,10,5,5,3,1,90,25,27.77777777777778
40,15,10,5,5,3,2,90,25,27.77777777777778
40,15,10,5,5,4,0,90,25,27.77777777777778
40,15,10,5,5,4,2,90,25,27.77777777777778
40,15,10,5,5,4,3,90,25,27.77777777777778
40,15,10,10,0,2,1,90,25,27.77777777777778
40,15,10,15,0,2,1,90,25,27.77777777777778
40,15,10,15,0,3,0,90,25,27.77777777777778
40,15,10,15,0,4,0,90,25,27.77777777777778
40,15,10,15,0,4,3,90,25,27.77777777777778
40,15,10,15,3,2,1,90,25,27.77777777777778
40,15,10,15,3,3,1,90,25,27.77777777777778
40,15,10,15,3,4,0,90,25,27.77777777777778
40,15,10,15,5,2,0,90,25,27.77777777777778
40,15,15,5,3,4,0,90,25,27.77777777777778
40,15,15,5,5,4,0,90,25,27.77777777777778
40,15,15,10,3,4,2,90,25,27.77777777777778
40,15,15,15,5,4,0,90,25,27.77777777777778
40,15,20,15,5,4,3,90,25,27.77777777777778
40,20,10,5,5,4,1,90,25,27.77777777777778
40,20,10,10,3,4,0,90,25,27.77777777777778
40,20,10,10,5,4,3,90,25,27.77777777777778
40,20,15,10,5,4,2,90,25,27.77777777777778
20,15,10,5,0,4,2,90,24,26.666666666666668
20,15,10,5,3,4,3,90,24,26.666666666666668
20,15,10,5,5,3,0,90,24,26.666666666666668
20,15,10,5,5,3,3,90,24,26.666666666666668
20,15,10,5,5,4,1,90,24,26.666666666666668
20,15,10,10,3,4,1,90,24,26.666666666666668
20,15,10,10,3,4,3,90,24,26.666666666666668
20,15,10,10,5,4,1,90,24,26.666666666666668
20,15,10,10,5,4,2,90,24,26.666666666666668
20,15,10,10,5,4,3,90,24,26.666666666666668
20,15,10,15,3,3,1,90,24,26.666666666666668
20,15,10,15,5,3,1,90,24,26.666666666666668
20,15,10,15,5,3,3,90,24,26.666666666666668
20,15,15,5,5,4,0,90,24,26.666666666666668
20,15,15,10,3,4,1,90,24,26.666666666666668
20,15,15,10,5,4,1,90,24,26.666666666666668
20,15,15,10,5,4,2,90,24,26.666666666666668
20,15,15,15,3,4,0,90,24,26.666666666666668
20,15,15,15,3,4,1,90,24,26.666666666666668
20,15,15,15,5,4,1,90,24,26.666666666666668
20,20,10,10,5,4,0,90,24,26.666666666666668
20,20,15,10,5,4,1,90,24,26.666666666666668
30,15,10,5,0,4,3,90,24,26.666666666666668
30,15,10,5,3,3,0,90,24,26.666666666666668
30,15,10,5,3,4,0,90,24,26.666666666666668
30,15,10,5,3,4,2,90,24,26.666666666666668
30,15,10,5,3,4,3,90,24,26.666666666666668
30,15,10,5,5,3,0,90,24,26.666666666666668
30,15,10,5,5,4,3,90,24,26.666666666666668
30,15,10,10,0,4,3,90,24,26.666666666666668
30,15,10,10,3,4,2,90,24,26.666666666666668
30,15,10,10,3,4,3,90,24,26.666666666666668
30,15,10,10,5,4,0,90,24,26.666666666666668
30,15,10,10,5,4,3,90,24,26.666666666666668
30,15,10,15,0,4,0,90,24,26.666666666666668
30,15,10,15,0,4,1,90,24,26.666666666666668
30,15,10,15,3,4,0,90,24,26.666666666666668
30,15,10,15,3,4,1,90,24,26.666666666666668
30,15,10,15,3,4,3,90,24,26.666666666666668
30,15,10,15,5,3,1,90,24,26.666666666666668
30,15,10,15,5,4,1,90,24,26.666666666666668
30,15,10,15,5,4,3,90,24,26.666666666666668
30,15,15,15,3,4,2,90,24,26.666666666666668
40,15,10,5,3,3,0,90,24,26.666666666666668
40,15,10,5,5,3,0,90,24,26.666666666666668
40,15,10,5,5,4,1,90,24,26.666666666666668
40,15,10,10,0,4,2,90,24,26.666666666666668
40,15,10,10,5,4,0,90,24,26.666666666666668
40,15,10,10,5,4,2,90,24,26.666666666666668
40,15,10,15,0,3,1,90,24,26.666666666666668
40,15,10,15,3,3,0,90,24,26.666666666666668
40,15,10,15,3,4,1,90,24,26.666666666666668
40,15,10,15,5,3,0,90,24,26.666666666666668
40,15,10,15,5,3,1,90,24,26.666666666666668
40,15,10,15,5,3,3,90,24,26.666666666666668
40,15,10,15,5,4,1,90,24,26.666666666666668
40,20,10,10,5,4,0,90,24,26.666666666666668
40,20,10,10,5,4,2,90,24,26.666666666666668
20,15,10,5,3,4,2,90,23,25.555555555555554
20,15,10,5,5,4,0,90,23,25.555555555555554
20,15,10,5,5,4,2,90,23,25.555555555555554
20,15,10,5,5,4,3,90,23,25.555555555555554
20,15,10,10,0,4,1,90,23,25.555555555555554
