race_id,date,レース,開催地,bet_type,combination,payout,ninki,source
202610020509,2026-07-11,9,小倉,三連単,4-3-10,37670,127,jra
202610020510,2026-07-11,10,小倉,単勝,14,650,3,jra
202610020510,2026-07-11,10,小倉,複勝,14,250,3,jra
202610020510,2026-07-11,10,小倉,複勝,3,3710,18,jra
202610020510,2026-07-11,10,小倉,複勝,16,200,2,jra
202610020510,2026-07-11,10,小倉,枠連,2-7,7390,21,jra
202610020510,2026-07-11,10,小倉,馬連,3-14,69900,116,jra
202610020510,2026-07-11,10,小倉,ワイド,3-14,18260,120,jra
202610020510,2026-07-11,10,小倉,ワイド,14-16,580,2,jra
202610020510,2026-07-11,10,小倉,ワイド,3-16,14380,105,jra
202610020510,2026-07-11,10,小倉,馬単,14-3,99330,199,jra
202610020510,2026-07-11,10,小倉,三連複,3-14-16,67200,199,jra
202610020510,2026-07-11,10,小倉,三連単,14-3-16,715920,1,jra
202610020511,2026-07-11,11,小倉,単勝,5,570,3,jra
202610020511,2026-07-11,11,小倉,複勝,5,210,3,jra
202610020511,2026-07-11,11,小倉,複勝,1,370,7,jra
202610020511,2026-07-11,11,小倉,複勝,7,250,4,jra
202610020511,2026-07-11,11,小倉,枠連,1-5,3380,13,jra
202610020511,2026-07-11,11,小倉,馬連,1-5,2850,12,jra
202610020511,2026-07-11,11,小倉,ワイド,1-5,800,12,jra
202610020511,2026-07-11,11,小倉,ワイド,5-7,540,4,jra
202610020511,2026-07-11,11,小倉,ワイド,1-7,1050,14,jra
202610020511,2026-07-11,11,小倉,馬単,5-1,4800,19,jra
202610020511,2026-07-11,11,小倉,三連複,1-5-7,4360,12,jra
202610020511,2026-07-11,11,小倉,三連単,5-1-7,23590,79,jra
202610020512,2026-07-11,12,小倉,単勝,11,940,4,jra
202610020512,2026-07-11,12,小倉,複勝,11,350,5,jra
202610020512,2026-07-11,12,小倉,複勝,2,440,7,jra
202610020512,2026-07-11,12,小倉,複勝,16,370,6,jra
202610020512,2026-07-11,12,小倉,枠連,1-6,3030,13,jra
202610020512,2026-07-11,12,小倉,馬連,2-11,5920,22,jra
202610020512,2026-07-11,12,小倉,ワイド,2-11,2030,25,jra
202610020512,2026-07-11,12,小倉,ワイド,11-16,1470,19,jra
202610020512,2026-07-11,12,小倉,ワイド,2-16,1920,24,jra
202610020512,2026-07-11,12,小倉,馬単,11-2,11090,43,jra
202610020512,2026-07-11,12,小倉,三連複,2-11-16,16990,58,jra
202610020512,2026-07-11,12,小倉,三連単,11-2-16,92030,304,jra
