date,race,race_id,開催地,bet_type,勝負ランク,推奨券種,購入対象,prediction,result,hit,payout,investment,profit,roi,source,投資判定,本命オッズ,期待値,能力差スコア,レース信頼度スコア,AI信頼度スコア
2026-07-19,高知05R,202654071905,高知,本命,B,ワイド,0,ターニーノーブル,1着:4,0,0,100,-100,0.0,nar,見送り,3.7,103,75.0,72.5,76.0
2026-07-19,高知05R,202654071905,高知,ワイド,B,ワイド,1,⑤－⑥｜③－⑤｜④－⑤｜ターニーノーブル－ホットロッドスター,4-5 / 1-4 / 1-5,1,690,400,290,172.5,nar,見送り,3.7,103,75.0,72.5,76.0
2026-07-19,高知05R,202654071905,高知,馬連,B,ワイド,0,⑤－⑥｜③－⑤｜④－⑤,4-5,0,0,300,-300,0.0,nar,見送り,3.7,103,75.0,72.5,76.0
2026-07-19,高知05R,202654071905,高知,三連複,B,ワイド,0,③－⑤－⑥｜④－⑤－⑥｜ターニーノーブル－エートゥージー－ホットロッドスター｜③－④－⑤｜ターニーノーブル－ファーストシーン－ホットロッドスター｜ターニーノーブル－キーチデッドミラー－ホットロッドスター｜⑤－⑥－⑧｜③－⑤－⑧,1-4-5,1,1380,800,580,172.5,nar,見送り,3.7,103,75.0,72.5,76.0
2026-07-19,高知05R,202654071905,高知,三連単,B,ワイド,0,ターニーノーブル－ホットロッドスター－クリュメノス,4-5-1,0,0,100,-100,0.0,nar,見送り,3.7,103,75.0,72.5,76.0
2026-07-19,高知06R,202654071906,高知,本命,S,ワイド,0,ネオヒューズ,1着:8,0,0,100,-100,0.0,nar,買い,7.9,121,88.0,74.0,79.5
2026-07-19,高知06R,202654071906,高知,ワイド,S,ワイド,1,⑤－⑥｜③－⑥｜⑥－⑨｜③－⑤,4-8 / 1-8 / 1-4,0,0,400,-400,0.0,nar,買い,7.9,121,88.0,74.0,79.5
2026-07-19,高知06R,202654071906,高知,馬連,S,ワイド,0,⑤－⑥｜③－⑥｜⑥－⑨,4-8,0,0,300,-300,0.0,nar,買い,7.9,121,88.0,74.0,79.5
2026-07-19,高知06R,202654071906,高知,三連複,S,ワイド,0,③－⑤－⑥｜⑤－⑥－⑨｜③－⑥－⑨｜⑤－⑥－⑦｜③－⑥－⑦,1-4-8,0,0,500,-500,0.0,nar,買い,7.9,121,88.0,74.0,79.5
2026-07-19,高知06R,202654071906,高知,三連単,S,ワイド,0,ネオヒューズ－イナフセド－ビックス,8-4-1,0,0,100,-100,0.0,nar,買い,7.9,121,88.0,74.0,79.5
2026-07-19,高知07R,202654071907,高知,本命,S,ワイド,0,ニクソンテソーロ,1着:2,1,1660,100,1560,1660.0,nar,買い,13.7,112,88.0,72.8,79.5
2026-07-19,高知07R,202654071907,高知,ワイド,S,ワイド,1,②－⑨｜②－⑧｜⑧－⑨｜⑦－⑨,2-10 / 2-8 / 8-10,0,0,400,-400,0.0,nar,買い,13.7,112,88.0,72.8,79.5
2026-07-19,高知07R,202654071907,高知,馬連,S,ワイド,0,②－⑨｜②－⑧,2-10,0,0,200,-200,0.0,nar,買い,13.7,112,88.0,72.8,79.5
2026-07-19,高知07R,202654071907,高知,三連複,S,ワイド,0,②－⑧－⑨｜②－⑦－⑨｜⑦－⑧－⑨,2-8-10,0,0,300,-300,0.0,nar,買い,13.7,112,88.0,72.8,79.5
2026-07-19,高知07R,202654071907,高知,三連単,S,ワイド,0,ニクソンテソーロ－ワイドカント－エクセレントタイム,2-10-8,0,0,100,-100,0.0,nar,買い,13.7,112,88.0,72.8,79.5
2026-07-19,高知08R,202654071908,高知,本命,B,ワイド,0,レリッシュ,1着:7,0,0,100,-100,0.0,nar,見送り,,,75.0,69.1,65.6
2026-07-19,高知08R,202654071908,高知,ワイド,B,ワイド,1,レリッシュ－リゼレインボー｜レリッシュ－アスクドゥラメンテ｜レリッシュ－スクーバー｜③－⑦,3-7 / 5-7 / 3-5,0,0,400,-400,0.0,nar,見送り,,,75.0,69.1,65.6
2026-07-19,高知08R,202654071908,高知,馬連,B,ワイド,0,レリッシュ－リゼレインボー｜レリッシュ－アスクドゥラメンテ｜レリッシュ－スクーバー,3-7,0,0,300,-300,0.0,nar,見送り,,,75.0,69.1,65.6
2026-07-19,高知08R,202654071908,高知,三連複,B,ワイド,0,レリッシュ－リゼレインボー－アスクドゥラメンテ｜レリッシュ－スクーバー－リゼレインボー｜レリッシュ－スクーバー－アスクドゥラメンテ｜レリッシュ－リゼレインボー－ブルジョア｜レリッシュ－リゼレインボー－トーセンブレンダ｜③－⑤－⑦｜レリッシュ－ブルジョア－アスクドゥラメンテ｜レリッシュ－リゼレインボー－コムルヴァン,3-5-7,0,0,800,-800,0.0,nar,見送り,,,75.0,69.1,65.6
2026-07-19,高知08R,202654071908,高知,三連単,B,ワイド,0,レリッシュ－アスクドゥラメンテ－トーセンブレンダ,7-3-5,0,0,100,-100,0.0,nar,見送り,,,75.0,69.1,65.6
2026-07-19,高知09R,202654071909,高知,本命,A,ワイド,0,セントキルダ,1着:8,0,0,100,-100,0.0,nar,見送り,3.9,88,88.0,77.0,77.8
2026-07-19,高知09R,202654071909,高知,ワイド,A,ワイド,1,③－⑥｜⑤－⑥｜⑥－⑧｜③－⑤,5-8 / 6-8 / 5-6,0,0,400,-400,0.0,nar,見送り,3.9,88,88.0,77.0,77.8
2026-07-19,高知09R,202654071909,高知,馬連,A,ワイド,0,③－⑥｜⑥－⑧｜⑤－⑥,5-8,0,0,300,-300,0.0,nar,見送り,3.9,88,88.0,77.0,77.8
2026-07-19,高知09R,202654071909,高知,三連複,A,ワイド,0,③－⑤－⑥｜③－⑥－⑧｜⑤－⑥－⑧｜③－⑤－⑧｜③－⑥－⑦｜③－⑥－⑩｜③－④－⑥｜⑥－⑦－⑧,5-6-8,0,0,800,-800,0.0,nar,見送り,3.9,88,88.0,77.0,77.8
2026-07-19,高知09R,202654071909,高知,三連単,A,ワイド,0,セントキルダ－ケイアイシェルビー－ナムラビオラ,8-5-6,0,0,100,-100,0.0,nar,見送り,3.9,88,88.0,77.0,77.8
2026-07-19,高知10R,202654071910,高知,本命,A,ワイド,0,ヴァンケドミンゴ,1着:6,1,220,100,120,220.0,nar,買い,3.3,104,88.0,74.0,75.2
2026-07-19,高知10R,202654071910,高知,ワイド,A,ワイド,1,⑥－⑦｜③－⑥｜④－⑥｜⑥－⑧,2-6 / 3-6 / 2-3,0,0,400,-400,0.0,nar,買い,3.3,104,88.0,74.0,75.2
2026-07-19,高知10R,202654071910,高知,馬連,A,ワイド,0,⑥－⑦｜③－⑥｜④－⑥,2-6,0,0,300,-300,0.0,nar,買い,3.3,104,88.0,74.0,75.2
2026-07-19,高知10R,202654071910,高知,三連複,A,ワイド,0,③－⑥－⑦｜④－⑥－⑦｜③－④－⑥｜⑤－⑥－⑦｜⑥－⑦－⑧｜③－⑥－⑧｜③－⑤－⑥｜②－⑥－⑦,2-3-6,0,0,800,-800,0.0,nar,買い,3.3,104,88.0,74.0,75.2
2026-07-19,高知10R,202654071910,高知,三連単,A,ワイド,0,ヴァンケドミンゴ－カツベンケイ－デシジョン,6-2-3,0,0,100,-100,0.0,nar,買い,3.3,104,88.0,74.0,75.2
2026-07-19,高知11R,202654071911,高知,本命,B,ワイド,0,シンリンゲンカイ,1着:6,0,0,100,-100,0.0,nar,見送り,2.2,90,75.0,69.2,66.0
2026-07-19,高知11R,202654071911,高知,ワイド,B,ワイド,1,④－⑦｜シンリンゲンカイ－エイシングラス｜③－⑦｜フォードテソーロ－エイシングラス,2-6 / 6-7 / 2-7,0,0,400,-400,0.0,nar,見送り,2.2,90,75.0,69.2,66.0
2026-07-19,高知11R,202654071911,高知,馬連,B,ワイド,0,④－⑦｜シンリンゲンカイ－エイシングラス｜③－⑦,2-6,0,0,300,-300,0.0,nar,見送り,2.2,90,75.0,69.2,66.0
2026-07-19,高知11R,202654071911,高知,三連複,B,ワイド,0,シンリンゲンカイ－フォードテソーロ－エイシングラス｜③－④－⑦｜シンリンゲンカイ－エイシングラス－ティアップエックス｜④－⑤－⑦｜シンリンゲンカイ－エイシングラス－ロイズピーク｜④－⑦－⑧｜④－⑥－⑦｜③－⑤－⑦,2-6-7,0,0,800,-800,0.0,nar,見送り,2.2,90,75.0,69.2,66.0
2026-07-19,高知11R,202654071911,高知,三連単,B,ワイド,0,シンリンゲンカイ－エイシングラス－フォードテソーロ,6-2-7,0,0,100,-100,0.0,nar,見送り,2.2,90,75.0,69.2,66.0
2026-07-19,高知12R,202654071912,高知,本命,A,ワイド,0,キンデアポチャン,1着:4,0,0,100,-100,0.0,nar,買い,32.1,111,75.0,70.9,67.8
2026-07-19,高知12R,202654071912,高知,ワイド,A,ワイド,1,②－⑤｜②－⑪｜②－④｜②－⑦,4-11 / 4-6 / 6-11,0,0,400,-400,0.0,nar,買い,32.1,111,75.0,70.9,67.8
2026-07-19,高知12R,202654071912,高知,馬連,A,ワイド,0,②－⑤｜②－⑪｜②－④,4-11,0,0,300,-300,0.0,nar,買い,32.1,111,75.0,70.9,67.8
2026-07-19,高知12R,202654071912,高知,三連複,A,ワイド,0,②－⑤－⑪｜②－④－⑤｜②－⑤－⑦｜②－⑤－⑧｜②－⑦－⑪｜②－④－⑪｜②－④－⑦｜②－⑤－⑥,4-6-11,0,0,800,-800,0.0,nar,買い,32.1,111,75.0,70.9,67.8
2026-07-19,高知12R,202654071912,高知,三連単,A,ワイド,0,キンデアポチャン－リバージャスミン－ハルウタ,4-11-6,0,0,100,-100,0.0,nar,買い,32.1,111,75.0,70.9,67.8
2026-07-20,佐賀01R,202655072001,佐賀,本命,B,ワイド,0,シナノエレガンス,1着:6,0,0,100,-100,0.0,nar,見送り,2.3,93,88.0,59.5,59.6
2026-07-20,佐賀01R,202655072001,佐賀,ワイド,B,ワイド,1,①－⑤｜⑧－⑨｜⑤－⑧,6-9 / 5-6 / 5-9,0,0,300,-300,0.0,nar,見送り,2.3,93,88.0,59.5,59.6
2026-07-20,佐賀01R,202655072001,佐賀,馬連,B,ワイド,0,②－⑤,6-9,0,0,100,-100,0.0,nar,見送り,2.3,93,88.0,59.5,59.6
2026-07-20,佐賀01R,202655072001,佐賀,三連複,B,ワイド,0,⑤－⑧－⑨,5-6-9,0,0,100,-100,0.0,nar,見送り,2.3,93,88.0,59.5,59.6
2026-07-20,佐賀01R,202655072001,佐賀,三連単,B,ワイド,0,シナノエレガンス－ハウワンダー－クラトリレインボー,6-9-5,0,0,100,-100,0.0,nar,見送り,2.3,93,88.0,59.5,59.6
2026-07-20,佐賀02R,202655072002,佐賀,本命,B,馬連,0,プレアボンド,1着:2,0,0,100,-100,0.0,nar,見送り,23.8,108,75.0,58.6,61.3
2026-07-20,佐賀02R,202655072002,佐賀,ワイド,B,馬連,1,②－⑤｜②－③,2-4 / 2-6 / 4-6,0,0,200,-200,0.0,nar,見送り,23.8,108,75.0,58.6,61.3
2026-07-20,佐賀02R,202655072002,佐賀,馬連,B,馬連,1,②－③,2-4,0,0,100,-100,0.0,nar,見送り,23.8,108,75.0,58.6,61.3
2026-07-20,佐賀02R,202655072002,佐賀,三連複,B,馬連,0,①－③－⑤,2-4-6,0,0,100,-100,0.0,nar,見送り,23.8,108,75.0,58.6,61.3
2026-07-20,佐賀02R,202655072002,佐賀,三連単,B,馬連,0,プレアボンド－ダイメイサンシ－プレアミータマ,2-4-6,0,0,100,-100,0.0,nar,見送り,23.8,108,75.0,58.6,61.3
2026-07-20,佐賀03R,202655072003,佐賀,本命,A,三連単,0,ドラゴンアイ,1着:7,0,0,100,-100,0.0,nar,買い,4.8,107,88.0,61.3,60.5
2026-07-20,佐賀03R,202655072003,佐賀,ワイド,A,三連単,1,①－⑦｜③－⑤,6-7 / 1-7 / 1-6,0,0,200,-200,0.0,nar,買い,4.8,107,88.0,61.3,60.5
2026-07-20,佐賀03R,202655072003,佐賀,馬連,A,三連単,1,①－⑦｜①－⑥,6-7,0,0,200,-200,0.0,nar,買い,4.8,107,88.0,61.3,60.5
2026-07-20,佐賀03R,202655072003,佐賀,三連複,A,三連単,1,①－③－⑤｜③－⑤－⑥,1-6-7,0,0,200,-200,0.0,nar,買い,4.8,107,88.0,61.3,60.5
2026-07-20,佐賀03R,202655072003,佐賀,三連単,A,三連単,1,ドラゴンアイ－ハクアイファミリー－セーズノヴァ,7-6-1,0,0,100,-100,0.0,nar,買い,4.8,107,88.0,61.3,60.5
2026-07-20,佐賀04R,202655072004,佐賀,本命,C,ワイド,0,アメリカンロマン,1着:9,0,0,100,-100,0.0,nar,見送り,12.9,114,32.0,64.2,73.8
2026-07-20,佐賀04R,202655072004,佐賀,ワイド,C,ワイド,1,①－⑤｜⑨－⑩,6-9 / 9-11 / 6-11,0,0,200,-200,0.0,nar,見送り,12.9,114,32.0,64.2,73.8
2026-07-20,佐賀04R,202655072004,佐賀,馬連,C,ワイド,1,①－⑪,6-9,0,0,100,-100,0.0,nar,見送り,12.9,114,32.0,64.2,73.8
2026-07-20,佐賀04R,202655072004,佐賀,三連複,C,ワイド,0,⑤－⑨－⑪,6-9-11,0,0,100,-100,0.0,nar,見送り,12.9,114,32.0,64.2,73.8
2026-07-20,佐賀04R,202655072004,佐賀,三連単,C,ワイド,0,アメリカンロマン－マコトアタキギリ－ウルトラリオ,9-6-11,0,0,100,-100,0.0,nar,見送り,12.9,114,32.0,64.2,73.8
2026-07-20,佐賀05R,202655072005,佐賀,本命,A,ワイド,0,フクノブルジュ,1着:3,0,0,100,-100,0.0,nar,見送り,19.7,115,48.0,65.3,75.2
2026-07-20,佐賀05R,202655072005,佐賀,ワイド,A,ワイド,1,⑦－⑨｜①－⑩｜⑥－⑦｜①－⑦,3-7 / 1-3 / 1-7,0,0,400,-400,0.0,nar,見送り,19.7,115,48.0,65.3,75.2
2026-07-20,佐賀05R,202655072005,佐賀,馬連,A,ワイド,0,①－③,3-7,0,0,100,-100,0.0,nar,見送り,19.7,115,48.0,65.3,75.2
2026-07-20,佐賀05R,202655072005,佐賀,三連複,A,ワイド,1,①－③－⑥,1-3-7,0,0,100,-100,0.0,nar,見送り,19.7,115,48.0,65.3,75.2
2026-07-20,佐賀05R,202655072005,佐賀,三連単,A,ワイド,0,フクノブルジュ－ケイアイアンタレス－ビレッジシングル,3-7-1,0,0,100,-100,0.0,nar,見送り,19.7,115,48.0,65.3,75.2
2026-07-20,佐賀06R,202655072006,佐賀,本命,S,三連単,0,ミコノオンガエシ,1着:12,0,0,100,-100,0.0,nar,見送り,17.7,117,48.0,67.5,77.0
2026-07-20,佐賀06R,202655072006,佐賀,ワイド,S,三連単,0,①－⑧,8-12 / 1-12 / 1-8,0,0,100,-100,0.0,nar,見送り,17.7,117,48.0,67.5,77.0
2026-07-20,佐賀06R,202655072006,佐賀,馬連,S,三連単,0,①－⑫,8-12,0,0,100,-100,0.0,nar,見送り,17.7,117,48.0,67.5,77.0
2026-07-20,佐賀06R,202655072006,佐賀,三連複,S,三連単,0,①－④－⑫,1-8-12,0,0,100,-100,0.0,nar,見送り,17.7,117,48.0,67.5,77.0
2026-07-20,佐賀06R,202655072006,佐賀,三連単,S,三連単,1,ミコノオンガエシ－ジーティージン－フークミャオリー,12-8-1,0,0,100,-100,0.0,nar,見送り,17.7,117,48.0,67.5,77.0
2026-07-20,佐賀07R,202655072007,佐賀,本命,B,ワイド,0,モズオラージュ,1着:8,1,150,100,50,150.0,nar,見送り,1.5,86,75.0,62.7,62.2
2026-07-20,佐賀07R,202655072007,佐賀,ワイド,B,ワイド,1,③－⑥,6-8 / 5-8 / 5-6,0,0,100,-100,0.0,nar,見送り,1.5,86,75.0,62.7,62.2
2026-07-20,佐賀07R,202655072007,佐賀,馬連,B,ワイド,1,③－⑧,6-8,0,0,100,-100,0.0,nar,見送り,1.5,86,75.0,62.7,62.2
2026-07-20,佐賀07R,202655072007,佐賀,三連複,B,ワイド,1,③－⑧－⑨,5-6-8,0,0,100,-100,0.0,nar,見送り,1.5,86,75.0,62.7,62.2
2026-07-20,佐賀07R,202655072007,佐賀,三連単,B,ワイド,0,モズオラージュ－ミヤファイター－メイショウタダカツ,8-6-5,0,0,100,-100,0.0,nar,見送り,1.5,86,75.0,62.7,62.2
2026-07-20,佐賀08R,202655072008,佐賀,本命,C,馬連,0,タケノオーカン,1着:1,0,0,100,-100,0.0,nar,見送り,36.3,109,48.0,61.8,69.1
2026-07-20,佐賀08R,202655072008,佐賀,ワイド,C,馬連,1,④－⑥｜③－⑥｜④－⑤｜③－⑤,1-6 / 1-9 / 6-9,0,0,400,-400,0.0,nar,見送り,36.3,109,48.0,61.8,69.1
2026-07-20,佐賀08R,202655072008,佐賀,馬連,C,馬連,1,③－⑤,1-6,0,0,100,-100,0.0,nar,見送り,36.3,109,48.0,61.8,69.1
2026-07-20,佐賀08R,202655072008,佐賀,三連複,C,馬連,0,①－③－⑥,1-6-9,0,0,100,-100,0.0,nar,見送り,36.3,109,48.0,61.8,69.1
2026-07-20,佐賀08R,202655072008,佐賀,三連単,C,馬連,0,タケノオーカン－ベイリーテソーロ－ナッシングオンユー,1-6-9,0,0,100,-100,0.0,nar,見送り,36.3,109,48.0,61.8,69.1
2026-07-20,佐賀09R,202655072009,佐賀,本命,B,ワイド,0,フクライキリシマ,1着:5,0,0,100,-100,0.0,nar,見送り,15.8,114,48.0,63.0,73.2
2026-07-20,佐賀09R,202655072009,佐賀,ワイド,B,ワイド,1,④－⑪,5-10 / 3-5 / 3-10,0,0,100,-100,0.0,nar,見送り,15.8,114,48.0,63.0,73.2
2026-07-20,佐賀09R,202655072009,佐賀,馬連,B,ワイド,0,④－⑦,5-10,0,0,100,-100,0.0,nar,見送り,15.8,114,48.0,63.0,73.2
2026-07-20,佐賀09R,202655072009,佐賀,三連複,B,ワイド,0,①－④－⑩,3-5-10,0,0,100,-100,0.0,nar,見送り,15.8,114,48.0,63.0,73.2
2026-07-20,佐賀09R,202655072009,佐賀,三連単,B,ワイド,0,フクライキリシマ－ワンダービジブル－フェリマール,5-10-3,0,0,100,-100,0.0,nar,見送り,15.8,114,48.0,63.0,73.2
2026-07-20,佐賀10R,202655072010,佐賀,本命,A,馬連,0,ピアノアコード,1着:10,0,0,100,-100,0.0,nar,買い,6.9,112,75.0,63.6,66.5
2026-07-20,佐賀10R,202655072010,佐賀,ワイド,A,馬連,1,⑤－⑥｜⑥－⑪,6-10 / 10-12 / 6-12,0,0,200,-200,0.0,nar,買い,6.9,112,75.0,63.6,66.5
2026-07-20,佐賀10R,202655072010,佐賀,馬連,A,馬連,1,⑤－⑥,6-10,0,0,100,-100,0.0,nar,買い,6.9,112,75.0,63.6,66.5
2026-07-20,佐賀10R,202655072010,佐賀,三連複,A,馬連,0,④－⑤－⑥,6-10-12,0,0,100,-100,0.0,nar,買い,6.9,112,75.0,63.6,66.5
2026-07-20,佐賀10R,202655072010,佐賀,三連単,A,馬連,0,ピアノアコード－ダイコクヤタエモン－クラリスヒメ,10-6-12,0,0,100,-100,0.0,nar,買い,6.9,112,75.0,63.6,66.5
2026-07-20,大井01R,202644072001,大井,本命,A,ワイド,0,トウキョーバサラ,1着:3,0,0,100,-100,0.0,nar,見送り,29.8,115,62.0,71.6,79.5
2026-07-20,大井01R,202644072001,大井,ワイド,A,ワイド,1,⑧－⑬｜⑩－⑬,1-3 / 3-10 / 1-10,0,0,200,-200,0.0,nar,見送り,29.8,115,62.0,71.6,79.5
2026-07-20,大井01R,202644072001,大井,馬連,A,ワイド,0,②－⑬,1-3,0,0,100,-100,0.0,nar,見送り,29.8,115,62.0,71.6,79.5
2026-07-20,大井01R,202644072001,大井,三連複,A,ワイド,0,②－⑩－⑬,1-3-10,0,0,100,-100,0.0,nar,見送り,29.8,115,62.0,71.6,79.5
2026-07-20,大井01R,202644072001,大井,三連単,A,ワイド,0,トウキョーバサラ－ジャックオダモ－ソニックサンライズ,3-1-10,0,0,100,-100,0.0,nar,見送り,29.8,115,62.0,71.6,79.5
2026-07-20,大井02R,202644072002,大井,本命,A,ワイド,0,ソリタリオカズ,1着:1,0,0,100,-100,0.0,nar,見送り,303.2,111,62.0,65.5,67.5
2026-07-20,大井02R,202644072002,大井,ワイド,A,ワイド,1,⑤－⑨,1-6 / 1-14 / 6-14,0,0,100,-100,0.0,nar,見送り,303.2,111,62.0,65.5,67.5
2026-07-20,大井02R,202644072002,大井,馬連,A,ワイド,0,⑤－⑬,1-6,0,0,100,-100,0.0,nar,見送り,303.2,111,62.0,65.5,67.5
2026-07-20,大井02R,202644072002,大井,三連複,A,ワイド,0,⑤－⑬－⑭,1-6-14,0,0,100,-100,0.0,nar,見送り,303.2,111,62.0,65.5,67.5
2026-07-20,大井02R,202644072002,大井,三連単,A,ワイド,0,ソリタリオカズ－エクスプローラー－マーナーパス,1-6-14,0,0,100,-100,0.0,nar,見送り,303.2,111,62.0,65.5,67.5
2026-07-20,大井03R,202644072003,大井,本命,C,ワイド,0,バイナリーパルサー,1着:7,0,0,100,-100,0.0,nar,見送り,9.2,100,48.0,40.3,39.9
2026-07-20,大井03R,202644072003,大井,ワイド,C,ワイド,1,①－④｜①－⑤｜④－⑤｜③－⑥,4-7 / 3-7 / 3-4,0,0,400,-400,0.0,nar,見送り,9.2,100,48.0,40.3,39.9
2026-07-20,大井03R,202644072003,大井,馬連,C,ワイド,1,①－②｜①－③｜②－③,4-7,0,0,300,-300,0.0,nar,見送り,9.2,100,48.0,40.3,39.9
2026-07-20,大井03R,202644072003,大井,三連複,C,ワイド,1,②－③－⑤｜②－③－④｜①－③－⑤｜①－②－③,3-4-7,0,0,400,-400,0.0,nar,見送り,9.2,100,48.0,40.3,39.9
2026-07-20,大井03R,202644072003,大井,三連単,C,ワイド,0,バイナリーパルサー－リアライズオリオン－ムサシウォリアー,7-4-3,0,0,100,-100,0.0,nar,見送り,9.2,100,48.0,40.3,39.9
2026-07-20,大井04R,202644072004,大井,本命,D,ワイド,0,クルジェムゲーム,1着:7,0,0,100,-100,0.0,nar,見送り,12.0,100,48.0,35.7,30.8
2026-07-20,大井04R,202644072004,大井,ワイド,D,ワイド,1,⑤－⑥,7-9 / 3-7 / 3-9,0,0,100,-100,0.0,nar,見送り,12.0,100,48.0,35.7,30.8
2026-07-20,大井04R,202644072004,大井,馬連,D,ワイド,0,②－③,7-9,0,0,100,-100,0.0,nar,見送り,12.0,100,48.0,35.7,30.8
2026-07-20,大井04R,202644072004,大井,三連複,D,ワイド,0,③－⑥－⑩,3-7-9,0,0,100,-100,0.0,nar,見送り,12.0,100,48.0,35.7,30.8
2026-07-20,大井04R,202644072004,大井,三連単,D,ワイド,0,クルジェムゲーム－パープルフォッグ－ルックライクレイン,7-9-3,0,0,100,-100,0.0,nar,見送り,12.0,100,48.0,35.7,30.8
2026-07-20,大井05R,202644072005,大井,本命,S,馬連,0,キミヲコイシタウ,1着:5,0,0,100,-100,0.0,nar,買い,11.0,118,88.0,74.0,77.2
2026-07-20,大井05R,202644072005,大井,ワイド,S,馬連,1,①－②｜③－⑤｜①－③,5-6 / 5-10 / 6-10,0,0,300,-300,0.0,nar,買い,11.0,118,88.0,74.0,77.2
2026-07-20,大井05R,202644072005,大井,馬連,S,馬連,1,①－⑤,5-6,0,0,100,-100,0.0,nar,買い,11.0,118,88.0,74.0,77.2
2026-07-20,大井05R,202644072005,大井,三連複,S,馬連,0,①－⑤－⑩,5-6-10,0,0,100,-100,0.0,nar,買い,11.0,118,88.0,74.0,77.2
2026-07-20,大井05R,202644072005,大井,三連単,S,馬連,0,キミヲコイシタウ－ティーズアラモード－マンゴーパフェ,5-6-10,0,0,100,-100,0.0,nar,買い,11.0,118,88.0,74.0,77.2
2026-07-20,大井06R,202644072006,大井,本命,S,ワイド,0,サクラエナジー,1着:4,0,0,100,-100,0.0,nar,買い,48.5,113,88.0,73.6,79.2
2026-07-20,大井06R,202644072006,大井,ワイド,S,ワイド,1,⑦－⑭,4-9 / 4-12 / 9-12,0,0,100,-100,0.0,nar,買い,48.5,113,88.0,73.6,79.2
2026-07-20,大井06R,202644072006,大井,馬連,S,ワイド,0,④－⑩,4-9,0,0,100,-100,0.0,nar,買い,48.5,113,88.0,73.6,79.2
2026-07-20,大井06R,202644072006,大井,三連複,S,ワイド,0,⑦－⑩－⑬,4-9-12,0,0,100,-100,0.0,nar,買い,48.5,113,88.0,73.6,79.2
2026-07-20,大井06R,202644072006,大井,三連単,S,ワイド,0,サクラエナジー－ロールモデル－ヤマトシーダー,4-9-12,0,0,100,-100,0.0,nar,買い,48.5,113,88.0,73.6,79.2
2026-07-20,大井07R,202644072007,大井,本命,B,馬連,0,ポンペルモ,1着:1,0,0,100,-100,0.0,nar,見送り,15.9,115,48.0,64.6,75.7
2026-07-20,大井07R,202644072007,大井,ワイド,B,馬連,1,④－⑦｜④－⑨｜⑨－⑩,1-10 / 1-8 / 8-10,0,0,300,-300,0.0,nar,見送り,15.9,115,48.0,64.6,75.7
2026-07-20,大井07R,202644072007,大井,馬連,B,馬連,1,④－⑨｜④－⑦｜③－⑨,1-10,0,0,300,-300,0.0,nar,見送り,15.9,115,48.0,64.6,75.7
2026-07-20,大井07R,202644072007,大井,三連複,B,馬連,0,①－④－⑨,1-8-10,0,0,100,-100,0.0,nar,見送り,15.9,115,48.0,64.6,75.7
2026-07-20,大井07R,202644072007,大井,三連単,B,馬連,0,ポンペルモ－オールスターズ－ゴールデンオージャ,1-10-8,0,0,100,-100,0.0,nar,見送り,15.9,115,48.0,64.6,75.7
2026-07-20,大井08R,202644072008,大井,本命,C,ワイド,0,カプチーノ,1着:8,0,0,100,-100,0.0,nar,見送り,44.6,108,32.0,57.2,59.6
2026-07-20,大井08R,202644072008,大井,ワイド,C,ワイド,1,①－②｜④－⑫,3-8 / 2-8 / 2-3,0,0,200,-200,0.0,nar,見送り,44.6,108,32.0,57.2,59.6
2026-07-20,大井08R,202644072008,大井,馬連,C,ワイド,1,②－④,3-8,0,0,100,-100,0.0,nar,見送り,44.6,108,32.0,57.2,59.6
2026-07-20,大井08R,202644072008,大井,三連複,C,ワイド,0,②－④－⑦,2-3-8,0,0,100,-100,0.0,nar,見送り,44.6,108,32.0,57.2,59.6
2026-07-20,大井08R,202644072008,大井,三連単,C,ワイド,0,カプチーノ－ダノンクルーザー－グランドターギー,8-3-2,0,0,100,-100,0.0,nar,見送り,44.6,108,32.0,57.2,59.6
2026-07-20,大井09R,202644072009,大井,本命,B,ワイド,0,トビーンズ,1着:8,0,0,100,-100,0.0,nar,見送り,91.1,108,48.0,62.8,61.7
2026-07-20,大井09R,202644072009,大井,ワイド,B,ワイド,1,③－⑦,5-8 / 2-8 / 2-5,0,0,100,-100,0.0,nar,見送り,91.1,108,48.0,62.8,61.7
2026-07-20,大井09R,202644072009,大井,馬連,B,ワイド,0,④－⑧,5-8,0,0,100,-100,0.0,nar,見送り,91.1,108,48.0,62.8,61.7
2026-07-20,大井09R,202644072009,大井,三連複,B,ワイド,1,④－⑥－⑧｜②－④－⑧,2-5-8,0,0,200,-200,0.0,nar,見送り,91.1,108,48.0,62.8,61.7
2026-07-20,大井09R,202644072009,大井,三連単,B,ワイド,0,トビーンズ－ストラディウス－エスピエグル,8-5-2,0,0,100,-100,0.0,nar,見送り,91.1,108,48.0,62.8,61.7
2026-07-20,大井10R,202644072010,大井,本命,B,ワイド,0,エムオーナイナー,1着:11,0,0,100,-100,0.0,nar,見送り,18.0,115,32.0,61.7,75.7
2026-07-20,大井10R,202644072010,大井,ワイド,B,ワイド,1,④－⑬｜⑪－⑬,11-12 / 9-11 / 9-12,0,0,200,-200,0.0,nar,見送り,18.0,115,32.0,61.7,75.7
2026-07-20,大井10R,202644072010,大井,馬連,B,ワイド,0,⑪－⑬,11-12,0,0,100,-100,0.0,nar,見送り,18.0,115,32.0,61.7,75.7
